NAME,Height,Easting,Northing
Battfjellet Formation,465.456,487640.049,8661706.279
Battfjellet Formation,469.752,487676.016,8661671.546
Battfjellet Formation,469.394,487711.983,8661636.813
Battfjellet Formation,460.816,487747.950,8661602.080
Battfjellet Formation,455.160,487783.917,8661567.347
Battfjellet Formation,444.252,487819.884,8661532.614
Battfjellet Formation,435.822,487855.851,8661497.881
Battfjellet Formation,431.670,487896.000,8661468.925
Battfjellet Formation,439.271,487940.225,8661445.597
Battfjellet Formation,444.174,487984.450,8661422.270
Battfjellet Formation,429.183,488028.674,8661398.942
Battfjellet Formation,437.437,488072.899,8661375.614
Battfjellet Formation,432.587,488117.124,8661352.287
Battfjellet Formation,432.238,488161.348,8661328.959
Battfjellet Formation,443.652,488205.573,8661305.631
Battfjellet Formation,446.789,488249.798,8661282.304
Battfjellet Formation,453.070,488294.051,8661259.031
Battfjellet Formation,452.161,488338.807,8661236.741
Battfjellet Formation,454.366,488383.564,8661214.452
Battfjellet Formation,457.598,488428.321,8661192.162
Battfjellet Formation,457.902,488473.077,8661169.872
Battfjellet Formation,459.177,488517.834,8661147.582
Battfjellet Formation,458.527,488562.591,8661125.292
Battfjellet Formation,458.696,488607.347,8661103.002
Battfjellet Formation,449.172,488652.104,8661080.712
Battfjellet Formation,439.768,488696.861,8661058.422
Battfjellet Formation,434.628,488741.617,8661036.132
Battfjellet Formation,428.831,488786.374,8661013.842
Battfjellet Formation,427.363,488832.791,8660996.465
Battfjellet Formation,419.101,488881.891,8660987.019
Battfjellet Formation,429.204,488930.991,8660977.574
Battfjellet Formation,422.729,488980.091,8660968.129
Battfjellet Formation,423.747,489029.191,8660958.684
Battfjellet Formation,417.744,489078.291,8660949.239
Battfjellet Formation,424.243,489127.390,8660939.794
Battfjellet Formation,438.199,489176.490,8660930.349
Battfjellet Formation,441.827,489218.743,8660910.322
Battfjellet Formation,419.869,489247.199,8660869.210
Battfjellet Formation,420.910,489275.656,8660828.097
Battfjellet Formation,413.799,489304.113,8660786.985
Battfjellet Formation,430.294,489332.570,8660745.873
Battfjellet Formation,433.710,489361.027,8660704.761
Battfjellet Formation,432.514,489389.484,8660663.649
Battfjellet Formation,425.181,489417.940,8660622.537
Battfjellet Formation,415.699,489463.024,8660604.000
Battfjellet Formation,384.726,489510.727,8660589.018
Battfjellet Formation,376.436,489558.430,8660574.037
Battfjellet Formation,362.572,489606.133,8660559.056
Battfjellet Formation,356.489,489653.836,8660544.075
Battfjellet Formation,359.036,489701.811,8660530.010
Battfjellet Formation,354.020,489749.946,8660516.480
Battfjellet Formation,361.178,489798.081,8660502.951
Battfjellet Formation,369.588,489846.215,8660489.421
Battfjellet Formation,390.706,489890.700,8660469.508
Battfjellet Formation,399.676,489926.667,8660434.776
Battfjellet Formation,406.284,489962.634,8660400.043
Battfjellet Formation,393.830,489998.601,8660365.310
Battfjellet Formation,385.001,490034.568,8660330.577
Battfjellet Formation,364.974,490070.756,8660296.153
Battfjellet Formation,353.364,490115.277,8660273.397
Battfjellet Formation,348.214,490159.799,8660250.641
Battfjellet Formation,342.778,490204.320,8660227.886
Battfjellet Formation,351.750,490248.842,8660205.130
Battfjellet Formation,380.113,490293.364,8660182.374
Battfjellet Formation,404.688,490337.885,8660159.618
Battfjellet Formation,409.590,490382.407,8660136.862
Battfjellet Formation,396.717,490427.503,8660115.269
Battfjellet Formation,384.097,490472.608,8660093.692
Battfjellet Formation,370.674,490517.713,8660072.115
Battfjellet Formation,360.008,490562.818,8660050.539
Battfjellet Formation,341.199,490607.923,8660028.962
Battfjellet Formation,344.972,490653.027,8660007.385
Battfjellet Formation,355.221,490698.132,8659985.808
Battfjellet Formation,371.832,490743.237,8659964.232
Battfjellet Formation,394.014,490788.342,8659942.655
Battfjellet Formation,392.274,490833.447,8659921.078
Battfjellet Formation,380.682,490882.466,8659917.484
Battfjellet Formation,360.778,490932.459,8659918.356
Battfjellet Formation,345.310,490982.451,8659919.229
Battfjellet Formation,358.253,491031.650,8659917.771
Battfjellet Formation,345.146,491069.848,8659885.507
Battfjellet Formation,366.824,491108.046,8659853.244
Battfjellet Formation,380.016,491146.243,8659820.980
Battfjellet Formation,363.577,491184.441,8659788.717
Battfjellet Formation,349.624,491222.639,8659756.453
Battfjellet Formation,354.381,491260.837,8659724.190
Battfjellet Formation,368.920,491299.034,8659691.926
Battfjellet Formation,348.141,491337.232,8659659.662
Battfjellet Formation,331.939,491378.470,8659634.758
Battfjellet Formation,318.781,491428.301,8659630.652
Battfjellet Formation,295.397,491478.133,8659626.546
Battfjellet Formation,305.099,491527.964,8659622.440
Battfjellet Formation,324.162,491576.283,8659615.153
Battfjellet Formation,341.204,491610.148,8659578.368
Battfjellet Formation,352.682,491644.014,8659541.583
Battfjellet Formation,375.872,491677.879,8659504.798
Battfjellet Formation,361.124,491711.744,8659468.013
Battfjellet Formation,343.694,491747.379,8659435.360
Battfjellet Formation,320.006,491797.371,8659436.232
Battfjellet Formation,304.347,491847.364,8659437.105
Battfjellet Formation,273.987,491897.356,8659437.978
Battfjellet Formation,285.150,491947.349,8659438.850
Battfjellet Formation,320.811,491997.341,8659439.723
Battfjellet Formation,351.320,492047.333,8659440.595
Battfjellet Formation,350.421,492096.740,8659433.384
Battfjellet Formation,338.766,492146.082,8659425.299
Battfjellet Formation,329.346,492195.424,8659417.215
Battfjellet Formation,327.555,492244.766,8659409.130
Battfjellet Formation,342.065,492294.108,8659401.046
Battfjellet Formation,352.482,492343.450,8659392.962
Battfjellet Formation,351.570,492392.792,8659384.877
Battfjellet Formation,354.215,492442.134,8659376.793
Battfjellet Formation,348.886,492491.476,8659368.709
Battfjellet Formation,348.864,492540.818,8659360.624
Battfjellet Formation,349.068,492590.161,8659352.540
Battfjellet Formation,334.947,492639.503,8659344.456
Battfjellet Formation,331.771,492688.845,8659336.371
Battfjellet Formation,316.638,492738.189,8659328.307
Battfjellet Formation,318.759,492787.972,8659323.653
Battfjellet Formation,319.931,492837.755,8659319.000
Battfjellet Formation,338.524,492887.538,8659314.346
Battfjellet Formation,366.240,492934.536,8659302.907
Battfjellet Formation,373.458,492973.061,8659271.035
Battfjellet Formation,365.664,493011.586,8659239.163
Battfjellet Formation,345.042,493050.111,8659207.291
Battfjellet Formation,330.126,493093.009,8659194.307
Battfjellet Formation,313.183,493141.622,8659206.004
Battfjellet Formation,312.210,493190.234,8659217.701
Battfjellet Formation,329.295,493238.847,8659229.398
Battfjellet Formation,349.526,493286.911,8659224.591
Battfjellet Formation,376.372,493334.614,8659209.609
Battfjellet Formation,382.328,493382.317,8659194.628
Battfjellet Formation,377.831,493430.020,8659179.647
Battfjellet Formation,371.678,493477.723,8659164.666
Battfjellet Formation,366.785,493525.426,8659149.685
Battfjellet Formation,362.803,493572.991,8659137.177
Battfjellet Formation,363.065,493618.727,8659157.381
Battfjellet Formation,363.002,493664.463,8659177.585
Battfjellet Formation,355.415,493710.199,8659197.789
Battfjellet Formation,355.664,493755.935,8659217.993
Battfjellet Formation,353.645,493801.671,8659238.198
Battfjellet Formation,351.757,493847.407,8659258.402
Battfjellet Formation,344.682,493893.143,8659278.606
Battfjellet Formation,332.353,493938.880,8659298.810
Battfjellet Formation,318.181,493984.546,8659319.170
Battfjellet Formation,311.707,494030.153,8659339.665
Battfjellet Formation,327.089,494075.759,8659360.160
Battfjellet Formation,327.817,494121.366,8659380.655
Battfjellet Formation,330.842,494166.972,8659401.150
Battfjellet Formation,348.368,494212.579,8659421.645
Battfjellet Formation,344.967,494258.185,8659442.141
Battfjellet Formation,340.044,494303.792,8659462.636
Battfjellet Formation,346.631,494349.398,8659483.131
Battfjellet Formation,340.351,494395.294,8659501.931
Battfjellet Formation,328.340,494445.046,8659496.957
Battfjellet Formation,338.680,494494.798,8659491.982
Battfjellet Formation,330.078,494544.550,8659487.007
Battfjellet Formation,331.886,494594.302,8659482.033
Battfjellet Formation,337.873,494644.053,8659477.058
Battfjellet Formation,325.070,494693.805,8659472.084
Battfjellet Formation,324.384,494743.557,8659467.109
Battfjellet Formation,326.670,494793.379,8659471.047
Battfjellet Formation,341.405,494843.203,8659475.243
Battfjellet Formation,343.340,494893.026,8659479.439
Battfjellet Formation,327.204,494942.850,8659483.635
Battfjellet Formation,325.851,494992.673,8659487.831
Battfjellet Formation,342.560,495042.497,8659492.027
Battfjellet Formation,328.044,495040.980,8659459.929
Battfjellet Formation,318.206,495019.403,8659414.824
Battfjellet Formation,316.522,494997.826,8659369.720
Battfjellet Formation,315.921,494976.249,8659324.615
Battfjellet Formation,324.620,494954.009,8659279.923
Battfjellet Formation,305.169,494922.902,8659240.778
Battfjellet Formation,313.254,494891.795,8659201.632
Battfjellet Formation,318.499,494860.688,8659162.487
Battfjellet Formation,334.444,494829.582,8659123.342
Battfjellet Formation,349.267,494798.475,8659084.196
Battfjellet Formation,349.853,494767.368,8659045.051
Battfjellet Formation,361.224,494736.261,8659005.906
Battfjellet Formation,352.823,494705.154,8658966.760
Battfjellet Formation,350.982,494674.047,8658927.615
Battfjellet Formation,352.335,494664.782,8658878.795
Battfjellet Formation,371.306,494656.698,8658829.453
Battfjellet Formation,368.351,494648.614,8658780.111
Battfjellet Formation,377.955,494640.529,8658730.769
Battfjellet Formation,383.261,494648.146,8658687.437
Battfjellet Formation,389.288,494687.110,8658656.103
Battfjellet Formation,382.592,494726.074,8658624.769
Battfjellet Formation,379.178,494766.320,8658596.907
Battfjellet Formation,377.940,494816.297,8658595.401
Battfjellet Formation,375.682,494866.274,8658593.894
Battfjellet Formation,392.516,494916.252,8658592.388
Battfjellet Formation,396.050,494966.229,8658590.882
Battfjellet Formation,389.122,495016.206,8658589.376
Battfjellet Formation,381.260,495066.184,8658587.869
Battfjellet Formation,358.406,495116.161,8658586.363
Battfjellet Formation,348.907,495166.138,8658584.857
Battfjellet Formation,346.596,495214.375,8658592.348
Battfjellet Formation,376.412,495260.187,8658612.381
Battfjellet Formation,396.342,495305.998,8658632.415
Battfjellet Formation,401.592,495351.809,8658652.448
Battfjellet Formation,403.363,495397.620,8658672.481
Battfjellet Formation,410.400,495443.253,8658691.074
Battfjellet Formation,387.452,495473.021,8658650.901
Battfjellet Formation,372.646,495502.788,8658610.728
Battfjellet Formation,390.871,495532.556,8658570.554
Battfjellet Formation,402.591,495559.378,8658528.536
Battfjellet Formation,413.463,495582.516,8658484.212
Battfjellet Formation,408.750,495605.654,8658439.888
Battfjellet Formation,408.712,495646.944,8658426.114
Battfjellet Formation,407.039,495696.936,8658426.987
Battfjellet Formation,398.716,495746.929,8658427.860
Battfjellet Formation,389.480,495796.921,8658428.732
Battfjellet Formation,395.168,495846.913,8658429.605
Battfjellet Formation,417.096,495896.906,8658430.478
Battfjellet Formation,421.267,495946.898,8658431.350
Battfjellet Formation,424.611,495996.891,8658432.223
Battfjellet Formation,426.248,496046.883,8658433.095
Battfjellet Formation,426.689,496077.473,8658472.596
Battfjellet Formation,424.586,496108.021,8658512.178
Battfjellet Formation,409.438,496138.570,8658551.761
Battfjellet Formation,401.356,496169.119,8658591.344
Battfjellet Formation,383.537,496199.667,8658630.926
Battfjellet Formation,371.262,496233.149,8658667.975
Battfjellet Formation,378.482,496267.882,8658703.942
Battfjellet Formation,390.251,496306.014,8658719.512
Battfjellet Formation,386.076,496350.139,8658695.996
Battfjellet Formation,383.338,496394.264,8658672.481
Battfjellet Formation,393.099,496438.389,8658648.965
Battfjellet Formation,410.543,496481.537,8658624.354
Battfjellet Formation,406.780,496509.305,8658582.773
Battfjellet Formation,414.443,496537.073,8658541.192
Battfjellet Formation,411.477,496564.841,8658499.612
Battfjellet Formation,412.857,496592.608,8658458.031
Battfjellet Formation,417.429,496620.376,8658416.450
Battfjellet Formation,406.426,496648.144,8658374.870
Battfjellet Formation,396.491,496679.715,8658340.554
Battfjellet Formation,401.419,496729.707,8658341.426
Battfjellet Formation,406.113,496779.700,8658342.299
Battfjellet Formation,405.663,496829.692,8658343.172
Battfjellet Formation,419.603,496868.655,8658372.333
Battfjellet Formation,420.303,496906.044,8658405.530
Battfjellet Formation,422.697,496943.433,8658438.727
Battfjellet Formation,418.509,496980.295,8658472.401
Battfjellet Formation,412.022,497009.592,8658512.919
Battfjellet Formation,393.734,497038.890,8658553.436
Battfjellet Formation,385.541,497068.187,8658593.954
Battfjellet Formation,378.016,497097.484,8658634.471
Battfjellet Formation,384.809,497131.799,8658670.788
Battfjellet Formation,404.117,497168.262,8658698.063
Battfjellet Formation,419.007,497213.367,8658676.486
Battfjellet Formation,418.754,497258.471,8658654.909
Battfjellet Formation,419.929,497302.580,8658651.156
Battfjellet Formation,423.427,497344.999,8658677.625
Battfjellet Formation,419.582,497387.418,8658704.094
Battfjellet Formation,393.927,497433.777,8658722.753
Battfjellet Formation,375.614,497480.280,8658741.124
Battfjellet Formation,393.943,497526.782,8658759.494
Battfjellet Formation,378.624,497572.356,8658760.507
Battfjellet Formation,383.827,497616.481,8658736.992
Battfjellet Formation,394.953,497660.606,8658713.476
Battfjellet Formation,386.291,497704.731,8658689.961
Battfjellet Formation,384.200,497748.994,8658666.718
Battfjellet Formation,411.143,497794.099,8658645.141
Battfjellet Formation,412.848,497839.203,8658623.564
Battfjellet Formation,435.094,497884.308,8658601.987
Battfjellet Formation,450.105,497929.413,8658580.411
Battfjellet Formation,457.122,497974.518,8658558.834
Battfjellet Formation,459.201,498022.172,8658545.589
Battfjellet Formation,458.547,498071.628,8658538.231
Battfjellet Formation,445.426,498120.428,8658529.341
Battfjellet Formation,433.127,498159.392,8658498.007
Battfjellet Formation,425.263,498198.356,8658466.673
Battfjellet Formation,441.167,498237.319,8658435.339
Battfjellet Formation,446.913,498238.107,8658389.285
Battfjellet Formation,460.482,498230.022,8658339.943
Battfjellet Formation,469.677,498221.938,8658290.601
Battfjellet Formation,490.364,498213.854,8658241.259
Battfjellet Formation,482.388,498201.031,8658194.464
Battfjellet Formation,453.087,498163.983,8658160.887
Battfjellet Formation,454.299,498126.934,8658127.310
Battfjellet Formation,452.617,498089.886,8658093.733
Battfjellet Formation,462.544,498052.837,8658060.156
Battfjellet Formation,481.152,498032.514,8658015.873
Battfjellet Formation,515.461,498017.533,8657968.170
Battfjellet Formation,520.680,498002.552,8657920.467
Battfjellet Formation,493.072,497987.571,8657872.764
Battfjellet Formation,469.507,498024.531,8657849.063
Battfjellet Formation,471.479,498070.569,8657829.557
Battfjellet Formation,488.823,498116.607,8657810.050
Battfjellet Formation,494.692,498162.645,8657790.544
Battfjellet Formation,500.792,498208.442,8657802.718
Battfjellet Formation,493.686,498254.178,8657822.922
Battfjellet Formation,493.374,498299.915,8657843.126
Battfjellet Formation,496.753,498345.651,8657863.330
Battfjellet Formation,510.104,498391.387,8657883.534
Battfjellet Formation,519.214,498437.123,8657903.738
Battfjellet Formation,518.820,498482.859,8657923.942
Battfjellet Formation,513.224,498528.595,8657944.147
Battfjellet Formation,536.697,498575.114,8657962.009
Battfjellet Formation,554.970,498623.814,8657973.338
Battfjellet Formation,542.504,498672.514,8657984.666
Battfjellet Formation,543.417,498721.213,8657995.994
Battfjellet Formation,533.197,498769.913,8658007.322
Battfjellet Formation,533.194,498818.613,8658018.650
Battfjellet Formation,531.237,498865.614,8658018.256
Battfjellet Formation,527.971,498908.931,8657993.283
Battfjellet Formation,526.267,498952.248,8657968.311
Battfjellet Formation,548.193,498995.565,8657943.338
Battfjellet Formation,563.317,499038.882,8657918.366
Battfjellet Formation,577.275,499082.200,8657893.393
Battfjellet Formation,589.530,499125.517,8657868.420
Battfjellet Formation,603.322,499169.313,8657845.028
Battfjellet Formation,634.318,499219.205,8657841.746
Battfjellet Formation,627.507,499269.097,8657838.464
Battfjellet Formation,633.370,499318.989,8657835.182
Battfjellet Formation,643.580,499368.881,8657831.900
Battfjellet Formation,624.183,499418.146,8657831.306
Battfjellet Formation,630.519,499461.423,8657856.348
Battfjellet Formation,651.971,499504.701,8657881.389
Battfjellet Formation,669.642,499547.978,8657906.430
Battfjellet Formation,648.038,499591.255,8657931.471
Battfjellet Formation,649.514,499615.062,8657973.959
Battfjellet Formation,648.951,499635.219,8658019.715
Battfjellet Formation,644.702,499655.377,8658065.472
Battfjellet Formation,643.681,499675.534,8658111.229
Battfjellet Formation,641.726,499695.692,8658156.986
Battfjellet Formation,642.665,499715.849,8658202.742
Battfjellet Formation,641.081,499736.006,8658248.499
Battfjellet Formation,647.617,499756.164,8658294.256
Battfjellet Formation,649.045,499776.321,8658340.013
Battfjellet Formation,650.360,499796.479,8658385.769
Battfjellet Formation,659.143,499816.636,8658431.526
Battfjellet Formation,661.065,499836.793,8658477.283
Battfjellet Formation,648.115,499874.595,8658509.882
Battfjellet Formation,646.352,499912.734,8658542.214
Battfjellet Formation,643.913,499950.874,8658574.547
Battfjellet Formation,642.591,499989.013,8658606.879
Battfjellet Formation,647.951,500027.152,8658639.212
Battfjellet Formation,651.171,500066.059,8658670.220
Battfjellet Formation,630.769,500113.210,8658686.856
Battfjellet Formation,636.061,500160.361,8658703.493
Battfjellet Formation,634.232,500207.512,8658720.130
Battfjellet Formation,624.041,500254.663,8658736.767
Battfjellet Formation,619.289,500301.814,8658753.404
Battfjellet Formation,631.280,500307.905,8658798.559
Battfjellet Formation,635.626,500307.032,8658848.552
Battfjellet Formation,630.583,500308.237,8658894.115
Battfjellet Formation,635.626,500309.110,8658844.123
Battfjellet Formation,631.280,500309.983,8658794.131
Battfjellet Formation,619.289,500300.802,8658750.926
Battfjellet Formation,624.041,500253.651,8658734.289
Battfjellet Formation,634.232,500206.500,8658717.652
Battfjellet Formation,636.061,500159.349,8658701.015
Battfjellet Formation,630.769,500112.198,8658684.378
Battfjellet Formation,643.581,500065.047,8658667.742
Battfjellet Formation,647.951,500026.532,8658636.064
Battfjellet Formation,642.591,499988.392,8658603.731
Battfjellet Formation,643.913,499950.253,8658571.399
Battfjellet Formation,646.352,499912.114,8658539.066
Battfjellet Formation,648.115,499873.974,8658506.734
Battfjellet Formation,661.065,499837.246,8658473.348
Battfjellet Formation,654.582,499817.088,8658427.591
Battfjellet Formation,650.360,499796.931,8658381.835
Battfjellet Formation,649.045,499776.773,8658336.078
Battfjellet Formation,647.617,499756.616,8658290.321
Battfjellet Formation,641.081,499736.459,8658244.565
Battfjellet Formation,642.665,499716.301,8658198.808
Battfjellet Formation,641.726,499696.144,8658153.051
Battfjellet Formation,641.505,499675.986,8658107.294
Battfjellet Formation,644.702,499655.829,8658061.538
Battfjellet Formation,648.951,499635.671,8658015.781
Battfjellet Formation,649.514,499615.514,8657970.024
Battfjellet Formation,646.473,499590.408,8657928.670
Battfjellet Formation,669.642,499547.130,8657903.629
Battfjellet Formation,651.971,499503.853,8657878.588
Battfjellet Formation,630.519,499460.576,8657853.547
Battfjellet Formation,614.073,499417.298,8657828.505
Battfjellet Formation,630.738,499367.812,8657829.966
Battfjellet Formation,633.370,499317.920,8657833.248
Battfjellet Formation,627.507,499268.027,8657836.530
Battfjellet Formation,634.318,499218.135,8657839.812
Battfjellet Formation,603.322,499168.243,8657843.094
Battfjellet Formation,589.530,499124.499,8657866.699
Battfjellet Formation,577.275,499081.182,8657891.671
Battfjellet Formation,563.317,499037.865,8657916.644
Battfjellet Formation,548.193,498994.548,8657941.616
Battfjellet Formation,526.267,498951.231,8657966.589
Battfjellet Formation,527.971,498907.913,8657991.562
Battfjellet Formation,531.237,498864.596,8658016.534
Battfjellet Formation,533.194,498817.549,8658016.349
Battfjellet Formation,533.197,498768.849,8658005.021
Battfjellet Formation,543.417,498720.149,8657993.693
Battfjellet Formation,542.504,498671.449,8657982.365
Battfjellet Formation,554.970,498622.750,8657971.037
Battfjellet Formation,536.697,498574.050,8657959.709
Battfjellet Formation,513.224,498527.635,8657941.536
Battfjellet Formation,518.820,498481.899,8657921.332
Battfjellet Formation,519.214,498436.163,8657901.128
Battfjellet Formation,510.104,498390.427,8657880.924
Battfjellet Formation,496.753,498344.691,8657860.720
Battfjellet Formation,493.374,498298.955,8657840.515
Battfjellet Formation,493.686,498253.218,8657820.311
Battfjellet Formation,500.792,498207.482,8657800.107
Battfjellet Formation,489.251,498161.632,8657788.801
Battfjellet Formation,480.564,498115.594,8657808.307
Battfjellet Formation,462.173,498069.556,8657827.814
Battfjellet Formation,469.507,498023.518,8657847.320
Battfjellet Formation,493.072,497984.754,8657870.471
Battfjellet Formation,520.680,497999.736,8657918.174
Battfjellet Formation,515.461,498014.717,8657965.877
Battfjellet Formation,478.375,498029.698,8658013.580
Battfjellet Formation,458.782,498048.454,8658058.883
Battfjellet Formation,452.617,498085.503,8658092.460
Battfjellet Formation,454.299,498122.551,8658126.037
Battfjellet Formation,453.087,498159.599,8658159.614
Battfjellet Formation,482.388,498196.648,8658193.190
Battfjellet Formation,490.364,498211.438,8658238.883
Battfjellet Formation,478.490,498219.522,8658288.225
Battfjellet Formation,450.317,498227.606,8658337.567
Battfjellet Formation,446.913,498235.691,8658386.909
Battfjellet Formation,441.167,498236.470,8658433.455
Battfjellet Formation,425.263,498197.506,8658464.789
Battfjellet Formation,433.127,498158.543,8658496.123
Battfjellet Formation,445.426,498119.579,8658527.457
Battfjellet Formation,458.547,498070.788,8658536.334
Battfjellet Formation,459.201,498021.332,8658543.692
Battfjellet Formation,457.122,497973.697,8658557.010
Battfjellet Formation,450.105,497928.592,8658578.586
Battfjellet Formation,435.094,497883.487,8658600.163
Battfjellet Formation,412.848,497838.382,8658621.740
Battfjellet Formation,411.143,497793.277,8658643.317
Battfjellet Formation,384.200,497748.173,8658664.894
Battfjellet Formation,386.291,497703.908,8658688.133
Battfjellet Formation,394.953,497659.783,8658711.648
Battfjellet Formation,383.827,497615.658,8658735.164
Battfjellet Formation,378.624,497571.533,8658758.680
Battfjellet Formation,393.943,497525.979,8658757.026
Battfjellet Formation,375.614,497479.476,8658738.656
Battfjellet Formation,393.927,497432.973,8658720.285
Battfjellet Formation,419.582,497386.766,8658701.329
Battfjellet Formation,423.427,497344.346,8658674.860
Battfjellet Formation,412.699,497301.927,8658648.391
Battfjellet Formation,418.754,497257.680,8658653.071
Battfjellet Formation,419.007,497212.576,8658674.648
Battfjellet Formation,404.117,497167.471,8658696.224
Battfjellet Formation,378.156,497131.428,8658667.525
Battfjellet Formation,378.016,497097.412,8658630.958
Battfjellet Formation,385.541,497068.115,8658590.440
Battfjellet Formation,387.718,497038.817,8658549.923
Battfjellet Formation,409.908,497009.520,8658509.405
Battfjellet Formation,413.572,496980.223,8658468.888
Battfjellet Formation,422.697,496942.928,8658435.604
Battfjellet Formation,420.303,496905.539,8658402.406
Battfjellet Formation,410.681,496868.149,8658369.209
Battfjellet Formation,405.663,496828.720,8658341.154
Battfjellet Formation,406.113,496778.728,8658340.282
Battfjellet Formation,401.419,496728.735,8658339.409
Battfjellet Formation,396.491,496678.743,8658338.537
Battfjellet Formation,406.426,496647.080,8658372.861
Battfjellet Formation,417.429,496619.313,8658414.442
Battfjellet Formation,412.857,496591.545,8658456.022
Battfjellet Formation,411.477,496563.777,8658497.603
Battfjellet Formation,414.443,496536.009,8658539.184
Battfjellet Formation,406.780,496508.241,8658580.764
Battfjellet Formation,410.543,496480.474,8658622.345
Battfjellet Formation,393.099,496437.525,8658647.159
Battfjellet Formation,383.338,496393.400,8658670.675
Battfjellet Formation,387.714,496349.275,8658694.191
Battfjellet Formation,390.251,496305.150,8658717.706
Battfjellet Formation,378.482,496267.438,8658700.604
Battfjellet Formation,371.262,496232.705,8658664.637
Battfjellet Formation,378.550,496199.460,8658627.384
Battfjellet Formation,399.129,496168.911,8658587.802
Battfjellet Formation,404.429,496138.363,8658548.219
Battfjellet Formation,417.949,496107.814,8658508.636
Battfjellet Formation,421.258,496077.266,8658469.054
Battfjellet Formation,426.248,496045.841,8658431.077
Battfjellet Formation,424.611,495995.849,8658430.204
Battfjellet Formation,417.253,495945.856,8658429.332
Battfjellet Formation,411.776,495895.864,8658428.459
Battfjellet Formation,395.168,495845.872,8658427.586
Battfjellet Formation,389.480,495795.879,8658426.714
Battfjellet Formation,398.716,495745.887,8658425.841
Battfjellet Formation,407.039,495695.895,8658424.969
Battfjellet Formation,408.712,495645.902,8658424.096
Battfjellet Formation,408.750,495604.465,8658437.843
Battfjellet Formation,413.463,495581.327,8658482.167
Battfjellet Formation,402.591,495558.190,8658526.491
Battfjellet Formation,390.545,495531.514,8658568.601
Battfjellet Formation,368.020,495501.747,8658608.774
Battfjellet Formation,375.092,495471.979,8658648.947
Battfjellet Formation,395.734,495442.212,8658689.121
Battfjellet Formation,390.860,495396.605,8658669.854
Battfjellet Formation,385.118,495350.794,8658649.821
Battfjellet Formation,380.974,495304.983,8658629.788
Battfjellet Formation,362.147,495259.171,8658609.754
Battfjellet Formation,335.884,495213.360,8658589.721
Battfjellet Formation,348.907,495164.984,8658582.891
Battfjellet Formation,358.406,495115.007,8658584.397
Battfjellet Formation,381.260,495065.030,8658585.903
Battfjellet Formation,389.122,495015.052,8658587.410
Battfjellet Formation,389.148,494965.075,8658588.916
Battfjellet Formation,392.516,494915.098,8658590.422
Battfjellet Formation,375.682,494865.121,8658591.928
Battfjellet Formation,377.940,494815.143,8658593.435
Battfjellet Formation,379.178,494765.166,8658594.941
Battfjellet Formation,382.592,494724.993,8658623.072
Battfjellet Formation,389.288,494686.029,8658654.406
Battfjellet Formation,383.261,494647.065,8658685.740
Battfjellet Formation,384.071,494638.161,8658728.687
Battfjellet Formation,368.351,494646.246,8658778.029
Battfjellet Formation,371.306,494654.330,8658827.371
Battfjellet Formation,352.335,494662.415,8658876.713
Battfjellet Formation,350.982,494670.499,8658926.055
Battfjellet Formation,352.823,494701.432,8658965.291
Battfjellet Formation,361.224,494732.539,8659004.436
Battfjellet Formation,349.853,494763.646,8659043.582
Battfjellet Formation,349.267,494794.753,8659082.727
Battfjellet Formation,334.444,494825.860,8659121.873
Battfjellet Formation,318.499,494856.966,8659161.018
Battfjellet Formation,309.581,494888.073,8659200.163
Battfjellet Formation,305.169,494919.180,8659239.309
Battfjellet Formation,324.620,494950.287,8659278.454
Battfjellet Formation,315.921,494973.144,8659322.758
Battfjellet Formation,316.522,494994.721,8659367.863
Battfjellet Formation,318.206,495016.298,8659412.968
Battfjellet Formation,328.044,495037.875,8659458.073
Battfjellet Formation,335.060,495040.105,8659489.819
Battfjellet Formation,325.851,494990.281,8659485.623
Battfjellet Formation,327.204,494940.458,8659481.427
Battfjellet Formation,343.340,494890.634,8659477.230
Battfjellet Formation,341.405,494840.810,8659473.034
Battfjellet Formation,318.692,494790.987,8659468.838
Battfjellet Formation,324.384,494741.168,8659465.338
Battfjellet Formation,325.070,494691.416,8659470.313
Battfjellet Formation,337.873,494641.664,8659475.287
Battfjellet Formation,331.886,494591.912,8659480.262
Battfjellet Formation,330.078,494542.160,8659485.236
Battfjellet Formation,338.680,494492.408,8659490.211
Battfjellet Formation,328.340,494442.656,8659495.185
Battfjellet Formation,340.351,494392.904,8659500.160
Battfjellet Formation,346.631,494347.248,8659479.972
Battfjellet Formation,340.044,494301.641,8659459.477
Battfjellet Formation,344.967,494256.035,8659438.982
Battfjellet Formation,348.368,494210.428,8659418.486
Battfjellet Formation,330.842,494164.822,8659397.991
Battfjellet Formation,327.817,494119.215,8659377.496
Battfjellet Formation,327.089,494073.609,8659357.001
Battfjellet Formation,315.735,494028.002,8659336.506
Battfjellet Formation,318.181,493982.396,8659316.011
Battfjellet Formation,332.353,493936.721,8659295.670
Battfjellet Formation,344.682,493890.985,8659275.466
Battfjellet Formation,351.757,493845.249,8659255.262
Battfjellet Formation,353.645,493799.512,8659235.057
Battfjellet Formation,355.664,493753.776,8659214.853
Battfjellet Formation,359.877,493708.040,8659194.649
Battfjellet Formation,363.002,493662.304,8659174.445
Battfjellet Formation,363.065,493616.568,8659154.241
