Easting,Northing,Height
496782.262,8645133.351,215.333
496774.177,8645084.009,216.205
496771.286,8645034.403,214.346
496774.329,8644984.496,214.245
496777.372,8644934.589,214.065
496780.416,8644884.681,211.086
496783.459,8644834.774,210.762
496786.502,8644784.867,203.905
496789.546,8644734.959,203.459
496791.124,8644684.995,211.592
496791.996,8644635.002,211.328
496792.869,8644585.010,216.587
496793.742,8644535.018,209.928
496794.614,8644485.025,210.720
496795.487,8644435.033,212.637
496796.359,8644385.040,216.130
496797.232,8644335.048,216.410
496798.105,8644285.056,215.631
496798.977,8644235.063,216.347
496799.850,8644185.071,220.968
496800.723,8644135.078,222.552
496801.595,8644085.086,224.443
496803.509,8644035.139,226.242
496807.007,8643985.262,226.469
496810.506,8643935.384,227.055
496814.005,8643885.507,229.201
496817.504,8643835.630,231.731
496821.003,8643785.752,232.521
496847.523,8643745.368,236.661
496880.198,8643707.521,242.214
496921.100,8643684.067,245.654
496970.293,8643675.119,251.565
497019.485,8643666.170,243.373
497068.678,8643657.222,243.074
497117.871,8643648.273,229.508
497167.063,8643639.324,229.337
497209.916,8643617.974,223.764
497245.883,8643583.241,218.961
497281.850,8643548.508,218.561
497286.705,8643508.004,224.531
497265.128,8643462.899,244.536
497235.109,8643424.076,259.587
497198.061,8643390.499,269.053
497161.012,8643356.922,284.917
497123.964,8643323.345,286.878
497086.915,8643289.768,278.571
497049.867,8643256.191,271.871
497017.415,8643219.300,268.070
496997.258,8643173.543,255.872
496977.100,8643127.786,254.658
496956.943,8643082.029,260.617
496937.959,8643036.036,263.234
496938.831,8642986.044,254.508
496939.704,8642936.052,260.793
496940.577,8642886.059,269.892
496941.449,8642836.067,271.888
496942.322,8642786.074,276.906
496943.195,8642736.082,280.738
496944.067,8642686.090,282.900
496944.940,8642636.097,278.416
496945.813,8642586.105,273.642
496946.685,8642536.112,282.870
496947.558,8642486.120,297.954
496948.430,8642436.128,305.379
496949.303,8642386.135,310.227
496950.176,8642336.143,318.101
496965.225,8642288.706,316.862
496981.862,8642241.555,317.820
496998.498,8642194.404,316.930
497015.135,8642147.253,309.964
497038.495,8642105.883,303.338
497082.620,8642082.367,303.420
497126.745,8642058.851,306.053
497170.870,8642035.336,310.056
497214.995,8642011.820,313.226
497259.120,8641988.305,315.385
497298.910,8641960.876,319.874
497317.281,8641914.373,316.891
497335.651,8641867.870,306.523
497323.497,8641825.382,311.817
497293.493,8641785.384,311.452
497263.489,8641745.387,317.004
497231.085,8641707.746,325.418
497191.614,8641677.053,333.963
497152.144,8641646.359,348.042
497112.674,8641615.666,351.649
497073.203,8641584.972,353.524
497043.557,8641545.175,345.739
497015.954,8641503.485,344.300
496988.351,8641461.795,337.484
496960.748,8641420.105,343.968
496933.145,8641378.415,354.027
496905.730,8641336.606,366.669
496879.974,8641293.750,373.683
496854.218,8641250.894,379.572
496828.462,8641208.038,382.250
496802.706,8641165.182,385.419
496776.950,8641122.326,387.985
496758.423,8641076.456,395.861
496746.111,8641027.996,411.331
496733.799,8640979.536,424.020
496726.072,8640931.106,431.117
496739.044,8640882.818,440.927
496752.015,8640834.530,439.778
496764.987,8640786.242,428.999
496797.851,8640759.560,428.717
496847.044,8640750.611,429.340
496896.237,8640741.663,422.805
496945.873,8640738.160,419.943
496995.865,8640739.033,410.891
497045.858,8640739.906,415.523
497095.850,8640740.778,407.557
497145.431,8640745.465,392.446
497194.461,8640755.266,394.846
497243.491,8640765.068,375.737
497291.332,8640777.549,390.007
497331.505,8640807.317,395.016
497371.679,8640837.085,406.012
497411.103,8640867.821,395.222
497450.029,8640899.203,370.372
497488.954,8640930.584,366.309
497528.949,8640960.396,378.637
497572.419,8640985.101,382.019
497615.889,8641009.806,381.676
497659.359,8641034.511,385.879
497704.996,8641054.321,386.461
497752.521,8641069.857,378.115
497800.046,8641085.393,377.328
497847.571,8641100.929,375.376
497896.224,8641111.230,371.633
497945.932,8641116.625,369.978
497995.640,8641122.021,364.697
498045.327,8641127.596,355.633
498094.954,8641133.697,358.448
498144.580,8641139.798,356.612
498194.206,8641145.900,368.544
498243.833,8641152.001,376.172
498293.459,8641158.102,380.232
498328.844,8641134.545,383.974
498354.788,8641091.803,384.767
498380.731,8641049.060,385.539
498406.675,8641006.317,382.969
498420.339,8640960.010,388.690
498412.318,8640912.745,379.143
498383.365,8640871.980,355.552
498354.412,8640831.216,362.471
498325.459,8640790.452,387.797
498296.506,8640749.687,404.482
498267.553,8640708.923,403.971
498238.600,8640668.159,403.299
498214.265,8640625.101,394.530
498199.284,8640577.398,397.513
498184.303,8640529.695,411.752
498169.322,8640481.992,417.246
498163.922,8640432.906,426.639
498164.794,8640382.913,435.390
498165.667,8640332.921,421.766
498195.255,8640300.270,421.397
498239.094,8640276.224,431.692
498282.932,8640252.179,453.736
498326.771,8640228.133,461.112
498370.609,8640204.088,463.557
498399.233,8640163.636,466.636
498426.469,8640121.705,471.768
498453.705,8640079.774,478.026
498480.941,8640037.843,481.599
498508.177,8639995.912,482.956
498526.487,8639951.235,482.567
498527.360,8639901.242,478.464
498528.232,8639851.250,475.541
498526.544,8639833.340,473.275
498525.672,8639883.333,476.669
498524.799,8639933.325,481.174
498515.622,8639980.778,484.380
498488.386,8640022.709,481.063
498461.150,8640064.640,477.989
498433.914,8640106.571,475.302
498406.678,8640148.502,467.876
498379.442,8640190.433,463.557
498339.620,8640218.805,460.856
498295.781,8640242.850,458.192
498251.943,8640266.896,447.992
498208.104,8640290.941,421.397
498164.290,8640315.023,415.322
498163.108,8640364.923,428.944
498162.236,8640414.915,430.071
498161.840,8640464.843,421.548
498176.821,8640512.546,411.752
498191.802,8640560.248,404.686
498206.783,8640607.951,391.741
498225.833,8640653.638,396.647
498254.786,8640694.402,403.971
498283.739,8640735.166,404.373
498312.692,8640775.931,396.671
498341.645,8640816.695,371.342
498370.598,8640857.459,358.702
498399.551,8640898.223,364.297
498418.653,8640942.036,385.994
498413.721,8640990.854,386.699
498387.777,8641033.597,385.539
498361.834,8641076.340,385.494
498335.890,8641119.082,385.455
498308.033,8641157.879,380.232
498258.407,8641151.778,374.813
498208.781,8641145.676,368.544
498159.154,8641139.575,359.904
498109.528,8641133.474,358.448
498059.902,8641127.373,353.114
498010.238,8641121.593,360.086
497960.530,8641116.198,369.827
497910.822,8641110.803,369.746
497861.547,8641103.394,371.601
497814.022,8641087.858,374.011
497766.497,8641072.322,383.501
497718.972,8641056.786,383.812
497672.214,8641039.516,383.756
497628.744,8641014.811,386.410
497585.273,8640990.106,387.700
497541.803,8640965.401,380.080
497500.584,8640937.390,366.987
497461.658,8640906.009,370.372
497422.732,8640874.627,386.264
497383.641,8640843.459,406.012
497343.468,8640813.692,410.358
497303.295,8640783.924,390.007
497257.897,8640765.908,385.297
497208.867,8640756.106,394.846
497159.837,8640746.305,372.696
497110.534,8640739.034,403.724
497060.542,8640738.162,413.911
497010.549,8640737.289,409.974
496960.557,8640736.416,420.174
496910.682,8640737.002,418.892
496861.489,8640745.951,427.084
496812.297,8640754.899,430.335
496767.579,8640768.884,409.112
496754.607,8640817.172,438.464
496741.636,8640865.460,441.157
496728.664,8640913.748,434.855
496727.313,8640962.128,427.062
496739.625,8641010.588,411.331
496751.937,8641059.049,403.082
496765.421,8641107.024,385.509
496791.176,8641149.880,389.380
496816.932,8641192.736,382.250
496842.688,8641235.592,378.362
496868.444,8641278.448,374.319
496894.200,8641321.304,372.206
496920.909,8641363.558,360.846
496948.512,8641405.248,349.376
496976.115,8641446.938,342.467
497003.718,8641488.628,338.477
497031.322,8641530.319,345.739
497058.925,8641572.009,349.961
497095.821,8641605.094,353.360
497135.291,8641635.787,348.286
497174.761,8641666.481,341.322
497214.232,8641697.174,328.488
497250.332,8641731.180,317.004
497280.336,8641771.177,310.896
497310.339,8641811.174,311.817
497340.084,8641851.206,306.523
497321.713,8641897.709,309.818
497303.343,8641944.212,317.760
497272.026,8641979.160,318.867
497227.901,8642002.676,311.859
497183.776,8642026.192,308.479
497139.651,8642049.707,304.772
497095.526,8642073.223,306.766
497051.401,8642096.738,304.868
497018.974,8642130.362,309.964
497002.337,8642177.513,314.291
496985.701,8642224.664,316.925
496969.064,8642271.815,316.862
496952.427,8642318.966,318.664
496947.615,8642368.252,311.859
496946.742,8642418.245,307.491
496945.870,8642468.237,302.872
496944.997,8642518.230,287.308
496944.124,8642568.222,278.128
496943.252,8642618.214,272.625
496942.379,8642668.207,282.802
496941.506,8642718.199,282.260
496940.634,8642768.191,278.361
496939.761,8642818.184,272.998
496938.889,8642868.176,271.361
496938.016,8642918.169,265.769
496937.143,8642968.161,254.352
496936.271,8643018.153,263.508
496947.566,8643065.705,262.512
496967.724,8643111.462,252.384
496987.881,8643157.219,250.409
497008.038,8643202.975,255.560
497034.030,8643244.537,271.247
497071.078,8643278.114,278.571
497108.127,8643311.691,280.389
497145.175,8643345.268,288.086
497182.223,8643378.844,277.940
497219.272,8643412.421,259.038
497255.219,8643446.819,252.560
497276.796,8643491.924,224.531
497292.039,8643535.887,221.096
497256.072,8643570.620,222.272
497220.105,8643605.353,219.580
497181.370,8643634.689,229.208
497132.177,8643643.638,229.022
497082.985,8643652.586,240.737
497033.792,8643661.535,243.491
496984.599,8643670.483,251.565
496935.406,8643679.432,248.040
496889.327,8643693.886,242.214
496856.653,8643731.733,240.518
496823.978,8643769.579,231.851
496816.740,8643817.941,232.445
496813.241,8643867.819,230.552
496809.742,8643917.696,214.819
496806.243,8643967.574,224.841
496802.744,8644017.451,226.247
496799.904,8644067.357,224.912
496799.032,8644117.350,223.815
496798.159,8644167.342,219.965
496797.286,8644217.335,219.462
496796.414,8644267.327,213.720
496795.541,8644317.319,215.747
496794.669,8644367.312,216.482
496793.796,8644417.304,215.958
496792.923,8644467.297,211.664
496792.051,8644517.289,209.567
496791.178,8644567.281,212.621
496790.305,8644617.274,211.221
496789.433,8644667.266,208.141
496788.560,8644717.258,203.719
496785.578,8644767.168,204.793
496782.535,8644817.075,206.802
496779.491,8644866.983,210.891
496776.448,8644916.890,213.312
496773.405,8644966.797,214.362
496770.361,8645016.705,215.137
496769.284,8645066.513,211.534
496777.369,8645115.856,215.046
496785.453,8645165.198,214.489
496793.537,8645214.540,210.808
496837.832,8645223.839,216.793
496887.758,8645226.562,224.938
496937.684,8645229.284,228.851
496987.610,8645232.006,215.550
497037.535,8645234.729,212.881
497087.461,8645237.451,211.689
497137.387,8645240.173,211.964
497187.313,8645242.896,207.961
497218.981,8645279.070,190.793
497221.671,8645318.707,181.197
497189.760,8645357.200,183.887
497153.001,8645390.513,195.442
497112.483,8645419.810,191.384
497071.966,8645449.108,190.522
497031.448,8645478.405,199.875
496990.931,8645507.702,184.470
496950.413,8645537.000,196.977
496904.875,8645555.997,205.446
496856.837,8645569.865,200.214
496808.799,8645583.733,198.936
496760.760,8645597.601,197.772
496723.212,8645627.522,198.201
496691.300,8645666.014,201.595
496659.389,8645704.507,198.850
496627.478,8645742.999,189.965
496595.566,8645781.492,186.918
496563.655,8645819.984,174.891
496554.842,8645869.024,175.648
496546.705,8645918.358,175.608
496538.569,8645967.691,179.161
496530.432,8646017.025,182.564
496522.295,8646066.358,174.394
496514.158,8646115.692,180.489
496506.021,8646165.025,177.342
496497.884,8646214.359,178.699
496489.747,8646263.692,172.805
496481.610,8646313.026,171.089
496468.984,8646361.359,164.707
496455.417,8646409.484,162.019
496441.851,8646457.608,154.276
496428.284,8646505.732,150.780
496414.717,8646553.856,148.518
496401.151,8646601.981,146.353
496387.584,8646650.105,145.908
496374.017,8646698.229,145.667
496360.451,8646746.354,143.107
496346.884,8646794.478,141.698
496333.318,8646842.602,143.100
496319.751,8646890.726,141.002
496306.184,8646938.851,140.060
496292.618,8646986.975,139.530
496279.051,8647035.099,134.319
496265.485,8647083.224,132.918
496251.918,8647131.348,140.348
496238.351,8647179.472,139.620
496224.785,8647227.596,135.955
496211.218,8647275.721,129.467
496197.651,8647323.845,126.687
496184.085,8647371.969,124.139
496170.518,8647420.094,125.746
496161.702,8647469.174,125.210
496155.601,8647518.800,126.823
496149.499,8647568.427,126.100
496143.398,8647618.053,126.693
496137.297,8647667.679,126.027
496131.195,8647717.306,125.947
496146.469,8647764.892,121.955
496161.895,8647812.452,128.754
496177.321,8647860.013,132.177
496192.748,8647907.574,135.168
496208.174,8647955.135,137.284
496223.600,8648002.696,141.608
496239.026,8648050.256,146.051
496254.453,8648097.817,147.682
496269.879,8648145.378,147.437
496285.320,8648192.933,147.704
496309.365,8648236.772,147.344
496333.410,8648280.611,147.485
496357.456,8648324.449,146.810
496381.501,8648368.288,148.371
496396.308,8648413.237,144.621
496383.336,8648461.525,135.513
496370.365,8648509.813,146.558
496343.485,8648551.381,142.525
496313.717,8648591.555,139.467
496284.124,8648631.855,136.651
496254.950,8648672.462,137.485
496225.776,8648713.068,151.529
496196.603,8648753.675,155.532
496167.429,8648794.281,161.303
496144.763,8648838.478,163.712
496126.003,8648884.824,166.519
496107.242,8648931.171,169.311
496088.481,8648977.518,171.332
496069.068,8649023.590,173.169
496049.035,8649069.402,174.544
496029.001,8649115.213,180.225
496008.968,8649161.024,184.037
495983.215,8649203.645,186.528
495954.758,8649244.757,187.513
495926.302,8649285.869,180.284
495897.845,8649326.981,175.851
495869.388,8649368.093,168.055
495844.812,8649411.243,160.311
495827.176,8649458.029,151.744
495809.540,8649504.815,146.666
495791.904,8649551.602,170.577
495774.268,8649598.388,188.343
495772.825,8649648.277,191.846
495771.953,8649698.269,193.736
495771.080,8649748.262,193.906
495770.208,8649798.254,196.424
495769.335,8649848.246,195.972
495774.670,8649897.230,202.849
495791.406,8649944.346,207.189
495808.143,8649991.462,208.312
495821.213,8650039.692,207.947
495833.525,8650088.152,204.105
495845.837,8650136.613,191.598
495845.497,8650184.776,192.857
495830.924,8650232.605,207.642
495823.077,8650281.021,211.844
495829.284,8650330.635,214.415
495835.490,8650380.248,217.145
495841.696,8650429.861,216.874
495849.422,8650479.115,211.565
495866.158,8650526.231,213.255
495882.894,8650573.347,208.047
495899.631,8650620.463,208.057
495916.367,8650667.578,204.050
495933.104,8650714.694,199.206
495949.840,8650761.810,198.756
495966.577,8650808.926,192.548
495974.889,8650857.689,193.214
495977.136,8650907.638,196.044
495960.714,8650930.630,198.404
494003.250,8649037.962,279.998
494049.527,8649050.000,273.478
494098.377,8649060.660,265.867
494146.982,8649071.902,262.681
494188.690,8649099.478,257.641
494230.398,8649127.054,245.458
494272.106,8649154.630,238.579
494311.909,8649184.327,230.058
494343.781,8649222.852,234.225
494375.653,8649261.377,231.567
494402.598,8649303.051,228.592
494424.175,8649348.155,223.633
494445.752,8649393.260,225.042
494467.875,8649438.080,228.393
494492.470,8649481.613,226.167
494517.065,8649525.145,229.685
494521.087,8649528.198,229.685
494496.492,8649484.665,226.167
494471.897,8649441.132,224.458
494449.498,8649396.456,225.042
494427.921,8649351.351,225.426
494406.344,8649306.247,228.592
494380.375,8649263.947,231.567
494348.503,8649225.422,234.225
494316.631,8649186.897,230.058
494277.866,8649156.040,238.579
494236.157,8649128.464,245.458
494194.449,8649100.889,252.524
494152.741,8649073.313,259.315
494104.981,8649060.054,265.867
494056.131,8649049.394,270.631
494007.280,8649038.734,279.998
494744.130,8649869.545,209.501
494779.925,8649904.099,194.290
494816.329,8649938.373,185.777
494852.734,8649972.647,192.934
494889.138,8650006.921,195.720
494927.228,8650039.289,199.326
494965.720,8650071.200,201.420
495004.212,8650103.111,200.634
495042.757,8650134.955,200.041
495083.212,8650164.339,197.189
495123.667,8650193.722,197.932
495164.122,8650223.106,195.399
495200.915,8650256.390,198.511
495232.787,8650294.915,199.316
495264.659,8650333.440,202.104
495296.531,8650371.965,199.982
495328.403,8650410.490,195.743
495360.275,8650449.015,196.193
495406.139,8650468.718,195.416
495452.231,8650488.095,193.999
495498.324,8650507.472,200.591
495544.191,8650527.374,202.598
495590.003,8650547.407,198.248
495635.814,8650567.441,193.707
495681.625,8650587.474,186.005
495713.551,8650625.738,184.644
495745.037,8650664.579,184.710
495776.524,8650703.419,185.084
495808.010,8650742.260,187.165
495839.497,8650781.101,188.563
495870.983,8650819.941,187.240
495902.470,8650858.782,188.847
495933.956,8650897.623,195.686
495961.192,8650928.043,197.238
495929.705,8650889.203,193.362
495898.218,8650850.362,188.847
495866.732,8650811.521,190.335
495835.245,8650772.681,188.563
495803.759,8650733.840,187.165
495772.272,8650694.999,185.084
495740.786,8650656.159,184.710
495709.299,8650617.318,190.958
495674.863,8650582.334,186.005
495629.051,8650562.300,198.599
495583.240,8650542.267,202.085
495537.429,8650522.234,202.598
495491.515,8650502.440,200.591
495445.423,8650483.063,194.907
495399.330,8650463.686,195.416
495355.953,8650440.653,196.193
495324.081,8650402.128,192.685
495292.209,8650363.603,200.135
495260.336,8650325.078,200.124
495228.464,8650286.553,187.856
495196.592,8650248.028,195.092
495158.263,8650216.378,195.399
495117.808,8650186.994,193.495
495077.353,8650157.611,197.189
495037.189,8650127.852,198.085
494998.697,8650095.941,200.634
494960.204,8650064.029,198.819
494921.712,8650032.118,199.326
494883.993,8649999.331,195.720
494847.589,8649965.056,190.404
494811.185,8649930.782,185.777
494774.780,8649896.508,194.290
531503.648,8657908.873,354.388
531455.236,8657921.353,360.015
531406.834,8657933.893,378.279
531358.432,8657946.432,382.049
531310.030,8657958.972,393.285
531261.628,8657971.511,399.587
531213.064,8657982.687,397.484
531163.071,8657981.815,394.247
531113.079,8657980.942,393.108
531063.087,8657980.069,389.754
531013.094,8657979.197,392.199
530963.102,8657978.324,386.711
530913.110,8657977.452,384.660
530864.098,8657986.657,381.719
530815.215,8657997.167,381.430
530766.332,8658007.677,377.744
530717.449,8658018.187,376.501
530668.566,8658028.697,371.693
530619.683,8658039.207,370.867
530570.800,8658049.717,368.899
530521.917,8658060.227,367.318
530473.034,8658070.736,366.290
530424.152,8658081.246,362.190
530374.375,8658082.584,360.031
530324.382,8658081.711,356.546
530274.390,8658080.838,352.800
530224.397,8658079.966,345.148
530174.405,8658079.093,339.907
530124.413,8658078.220,338.375
530074.420,8658077.348,339.464
530024.428,8658076.475,337.169
529974.435,8658075.603,334.522
529924.443,8658074.730,330.397
529874.451,8658073.857,327.123
529824.458,8658072.985,322.623
529776.887,8658059.870,320.539
529730.327,8658041.645,321.603
529683.767,8658023.420,321.056
529637.207,8658005.195,322.370
529590.646,8657986.971,321.870
529544.086,8657968.746,313.531
529497.526,8657950.521,301.939
529450.965,8657932.297,297.663
529404.405,8657914.072,285.907
529357.845,8657895.847,284.657
529311.285,8657877.623,279.387
529264.724,8657859.398,268.980
529222.911,8657833.523,266.690
529185.911,8657799.893,264.807
529148.911,8657766.263,262.314
529111.911,8657732.632,261.764
529074.911,8657699.002,259.809
529037.911,8657665.372,254.224
529000.911,8657631.741,247.035
528963.911,8657598.111,257.023
528926.911,8657564.480,266.147
528889.911,8657530.850,259.205
528852.911,8657497.220,268.699
528815.911,8657463.589,267.684
528778.911,8657429.959,266.449
528741.911,8657396.329,258.511
528704.911,8657362.698,256.798
528667.911,8657329.068,251.885
528630.911,8657295.438,247.085
528593.911,8657261.807,248.951
528556.911,8657228.177,249.836
528519.911,8657194.547,242.372
528482.912,8657160.916,237.829
528450.863,8657124.539,236.623
528441.915,8657075.346,232.104
528432.966,8657026.153,232.317
528424.017,8656976.961,221.938
528415.069,8656927.768,211.428
528406.120,8656878.575,192.681
528397.172,8656829.382,189.731
528405.339,8656782.991,185.484
528425.799,8656741.784,180.101
528401.637,8656785.559,185.484
528395.677,8656832.342,176.807
528404.626,8656881.534,192.681
528413.574,8656930.727,216.608
528422.523,8656979.920,221.938
528431.472,8657029.112,232.317
528440.420,8657078.305,232.104
528449.369,8657127.498,229.553
528482.540,8657163.282,237.829
528519.540,8657196.912,242.372
528556.540,8657230.542,243.131
528593.540,8657264.173,248.951
528630.540,8657297.803,247.085
528667.540,8657331.433,247.910
528704.540,8657365.064,256.798
528741.540,8657398.694,258.511
528778.540,8657432.324,260.087
528815.540,8657465.955,267.684
528852.540,8657499.585,268.699
528889.540,8657533.215,259.205
528926.540,8657566.846,266.147
528963.540,8657600.476,257.023
529000.540,8657634.106,247.035
529037.540,8657667.737,254.224
529074.540,8657701.367,259.809
529111.540,8657734.998,261.764
529148.540,8657768.628,262.314
529185.540,8657802.258,264.807
529222.540,8657835.889,266.690
529264.540,8657861.474,268.980
529311.100,8657879.698,279.387
529357.661,8657897.923,284.657
529404.221,8657916.148,285.907
529450.781,8657934.372,297.663
529497.341,8657952.597,301.939
529543.902,8657970.822,305.561
529590.462,8657989.046,321.870
529637.022,8658007.271,322.370
529683.583,8658025.496,321.056
529730.143,8658043.720,321.603
529776.703,8658061.945,320.539
529824.295,8658074.982,322.623
529874.288,8658075.855,327.123
529924.280,8658076.727,330.397
529974.272,8658077.600,334.522
530024.265,8658078.473,337.169
530074.257,8658079.345,339.464
530124.250,8658080.218,338.375
530174.242,8658081.091,339.907
530224.234,8658081.963,345.148
530274.227,8658082.836,352.800
530324.219,8658083.708,356.546
530374.211,8658084.581,360.031
530423.998,8658083.325,362.190
530472.881,8658072.815,366.290
530521.764,8658062.305,367.318
530570.647,8658051.795,369.516
530619.530,8658041.285,370.867
530668.413,8658030.775,372.824
530717.295,8658020.265,376.501
530766.178,8658009.755,377.744
530815.061,8657999.246,381.430
530863.944,8657988.736,381.719
530912.946,8657979.449,384.660
530962.939,8657980.322,386.711
531012.931,8657981.194,392.199
531062.924,8657982.067,389.754
531112.916,8657982.940,393.108
531162.908,8657983.812,394.247
531212.901,8657984.685,397.484
531261.480,8657973.615,399.587
531309.882,8657961.076,394.326
531358.284,8657948.537,382.049
531406.686,8657935.997,378.279
531455.088,8657923.458,360.015
531503.490,8657910.918,356.992
532993.091,8659418.100,573.477
532994.937,8659368.672,580.012
532995.809,8659318.680,580.079
533017.681,8659275.255,580.010
533045.448,8659233.674,577.813
533073.216,8659192.094,577.113
533100.984,8659150.513,570.178
533128.752,8659108.932,555.873
533162.924,8659075.163,557.279
533209.142,8659056.086,558.604
533255.359,8659037.010,562.512
533301.577,8659017.933,563.581
533347.795,8658998.856,565.400
533394.013,8658979.780,567.462
533440.230,8658960.703,568.156
533486.448,8658941.626,569.082
533532.666,8658922.550,572.188
533578.884,8658903.473,572.829
533625.101,8658884.396,573.668
533673.731,8658875.604,578.219
533723.611,8658872.143,581.609
533773.491,8658868.681,582.114
533823.371,8658865.220,583.872
533873.251,8658861.758,587.398
533923.131,8658858.297,588.970
533973.011,8658854.835,591.163
534022.356,8658854.198,593.017
534067.506,8658875.680,597.369
534112.657,8658897.161,601.469
534157.807,8658918.642,606.163
534202.957,8658940.124,610.880
534248.107,8658961.605,614.954
534293.258,8658983.087,619.646
534338.408,8659004.568,623.630
534381.318,8659029.165,627.077
534416.051,8659065.132,630.541
534450.783,8659101.099,632.406
534485.101,8659133.817,629.722
534450.400,8659097.823,632.406
534415.667,8659061.856,630.541
534380.935,8659025.889,627.077
534337.549,8659001.945,623.630
534292.399,8658980.463,619.646
534247.248,8658958.982,614.954
534202.098,8658937.500,610.880
534156.948,8658916.019,606.163
534111.797,8658894.538,601.469
534066.647,8658873.056,597.369
534021.497,8658851.575,593.017
533972.009,8658852.900,591.163
533922.129,8658856.362,588.970
533872.249,8658859.823,587.398
533822.369,8658863.284,583.872
533772.489,8658866.746,582.114
533722.609,8658870.207,581.609
533672.729,8658873.669,578.219
533624.135,8658882.632,573.668
533577.917,8658901.708,572.829
533531.699,8658920.785,572.188
533485.481,8658939.862,569.082
533439.264,8658958.938,568.156
533393.046,8658978.015,567.462
533346.828,8658997.092,565.400
533300.610,8659016.168,563.581
533254.393,8659035.245,562.512
533208.175,8659054.322,558.604
533161.957,8659073.398,557.279
533127.631,8659107.009,555.873
533099.863,8659148.590,564.245
533072.095,8659190.171,577.113
533044.328,8659231.751,577.813
533016.560,8659273.332,580.010
532993.847,8659316.512,580.079
532992.974,8659366.504,580.012
532992.101,8659416.496,573.477
538678.795,8651516.450,584.883
538711.751,8651553.359,594.944
538745.773,8651590.000,606.279
538779.794,8651626.641,602.183
538804.052,8651669.294,613.695
538821.456,8651716.167,626.581
538838.861,8651763.040,617.481
538856.265,8651809.913,601.221
538873.670,8651856.786,596.497
538891.074,8651903.659,594.065
538908.479,8651950.532,593.766
538924.138,8651997.848,572.636
538931.174,8652047.351,579.074
538938.211,8652096.853,580.323
538945.248,8652146.355,591.160
538952.284,8652195.858,590.398
538959.321,8652245.360,606.702
538966.358,8652294.862,603.060
538973.394,8652344.365,619.844
538972.711,8652393.893,603.883
538966.004,8652443.441,607.348
538959.296,8652492.989,575.539
538952.588,8652542.537,567.772
538945.880,8652592.085,583.870
538936.915,8652641.200,589.259
538924.823,8652689.716,586.607
538912.731,8652738.232,580.810
538900.640,8652786.748,584.912
538877.366,8652828.114,587.117
538838.402,8652859.448,586.175
538799.438,8652890.782,574.373
538760.474,8652922.116,567.385
538783.917,8652905.830,578.173
538822.881,8652874.496,580.718
538861.845,8652843.162,592.534
538897.056,8652809.398,576.118
538909.148,8652760.882,599.960
538921.239,8652712.367,580.999
538933.331,8652663.851,576.023
538944.768,8652615.209,599.154
538951.476,8652565.661,570.544
538958.183,8652516.113,572.115
538964.891,8652466.565,590.359
538971.599,8652417.017,600.724
538978.307,8652367.469,627.700
538971.661,8652317.963,608.530
538964.625,8652268.460,602.672
538957.588,8652218.958,596.973
538950.551,8652169.456,592.606
538943.515,8652119.953,582.185
538936.478,8652070.451,585.645
538929.441,8652020.948,575.250
538918.724,8651972.378,574.927
538901.319,8651925.505,595.712
538883.915,8651878.632,600.053
538866.510,8651831.759,611.675
538849.106,8651784.886,618.139
538831.701,8651738.013,614.418
538814.297,8651691.140,621.654
538796.892,8651644.267,603.839
538764.136,8651606.838,600.242
538730.115,8651570.197,599.028
538696.094,8651533.556,591.212
540155.560,8650984.592,674.820
540112.746,8651007.993,680.686
540072.082,8650995.659,682.425
540034.329,8650963.269,677.346
540004.129,8650923.420,667.797
539982.458,8650898.136,661.776
540012.658,8650937.985,673.150
540044.201,8650976.511,678.531
540083.671,8651007.204,682.425
540125.565,8651002.783,680.686
538325.258,8653944.988,597.667
538373.549,8653949.291,602.684
538423.474,8653952.013,617.152
538470.944,8653965.965,614.325
538517.447,8653984.336,603.762
538553.417,8654015.944,596.536
538581.764,8654057.131,600.924
538610.112,8654098.319,596.985
538638.459,8654139.507,605.571
538666.806,8654180.695,615.313
538643.763,8654143.686,605.571
538615.416,8654102.498,596.985
538587.068,8654061.310,600.924
538558.721,8654020.123,596.536
538525.296,8653985.286,603.762
538478.793,8653966.915,614.325
538431.865,8653950.468,616.894
538381.939,8653947.745,602.684
538332.013,8653945.023,599.539
528330.166,8655281.486,189.123
528283.772,8655270.943,183.085
528234.603,8655261.863,193.173
528185.443,8655252.735,192.261
528136.317,8655243.428,193.999
528087.191,8655234.121,186.721
528038.065,8655224.814,196.423
527988.939,8655215.507,192.914
527939.812,8655206.200,193.254
527890.686,8655196.893,188.753
527841.560,8655187.586,194.030
527792.434,8655178.279,195.672
527743.321,8655168.902,193.369
527694.241,8655159.355,188.381
527645.161,8655149.808,190.725
527596.081,8655140.260,188.194
527547.001,8655130.713,180.839
527497.921,8655121.166,184.549
527448.841,8655111.618,178.278
527399.761,8655102.071,180.222
527350.681,8655092.524,174.785
527303.712,8655076.288,174.424
527258.044,8655055.931,175.443
527212.375,8655035.574,177.658
527166.707,8655015.217,174.214
527121.039,8654994.860,175.107
527075.371,8654974.503,177.046
527029.702,8654954.146,173.736
526984.034,8654933.788,170.578
526938.366,8654913.431,170.387
526892.698,8654893.074,170.773
526847.030,8654872.717,167.274
526802.964,8654849.204,170.313
526759.580,8654824.347,169.374
526716.197,8654799.490,167.103
526672.813,8654774.633,167.496
