Easting,Northing,Height
505850.695,8624277.913,141.336
505830.662,8624323.725,128.000
505810.629,8624369.536,120.023
505790.595,8624415.347,136.731
505770.562,8624461.158,148.649
505750.529,8624506.969,149.373
505730.495,8624552.781,142.436
505710.462,8624598.592,137.625
505690.429,8624644.403,135.311
505668.812,8624689.426,128.900
505644.342,8624733.029,130.690
505619.873,8624776.632,128.889
505595.403,8624820.235,123.434
505570.933,8624863.839,124.252
505546.464,8624907.442,122.800
505521.994,8624951.045,129.355
505497.524,8624994.648,132.272
505473.054,8625038.251,134.887
505448.585,8625081.854,134.043
505424.115,8625125.457,135.954
505399.645,8625169.061,135.909
505375.508,8625212.848,147.387
505351.538,8625256.728,152.690
505327.568,8625300.608,154.418
505303.599,8625344.487,157.140
505279.629,8625388.367,159.292
505255.659,8625432.247,161.173
505240.963,8625478.592,156.156
505240.090,8625528.585,149.784
505239.218,8625578.577,137.467
505238.345,8625628.569,127.907
505253.109,8625675.170,121.818
505274.686,8625720.275,101.759
505296.263,8625765.380,91.119
505317.840,8625810.484,78.197
505339.417,8625855.589,74.586
505360.993,8625900.694,72.247
505381.354,8625946.355,69.687
505401.391,8625992.165,60.028
505421.427,8626037.975,54.396
505441.463,8626083.785,48.756
505461.499,8626129.595,44.443
505481.536,8626175.405,38.893
505501.572,8626221.215,35.816
505526.667,8626264.378,31.682
505552.880,8626306.956,32.790
505579.094,8626349.533,31.006
505605.307,8626392.111,23.427
505615.496,8626404.845,23.581
505589.283,8626362.268,28.073
505563.069,8626319.690,30.473
505536.856,8626277.113,32.357
505510.642,8626234.535,34.181
505489.742,8626189.177,38.893
505469.706,8626143.367,41.583
505449.670,8626097.557,45.582
505429.633,8626051.747,50.104
505409.597,8626005.938,60.028
505389.561,8625960.128,65.462
505369.525,8625914.318,68.762
505348.114,8625869.137,74.586
505326.538,8625824.032,78.197
505304.961,8625778.927,84.524
505283.384,8625733.822,88.406
505261.807,8625688.718,121.818
505240.230,8625643.613,126.861
505240.955,8625593.653,132.746
505241.827,8625543.660,144.569
505242.700,8625493.668,154.973
505250.669,8625445.553,161.173
505274.639,8625401.674,161.298
505298.609,8625357.794,159.686
505322.579,8625313.914,157.238
505346.548,8625270.034,153.874
505370.518,8625226.154,147.387
505394.515,8625182.289,139.960
505418.985,8625138.686,138.118
505443.455,8625095.083,137.321
505467.924,8625051.479,134.898
505492.394,8625007.876,132.272
505516.864,8624964.273,129.355
505541.333,8624920.670,127.447
505565.803,8624877.067,120.098
505590.273,8624833.464,125.690
505614.742,8624789.861,128.889
505639.212,8624746.257,130.690
505663.682,8624702.654,130.374
505686.554,8624658.256,133.328
505706.587,8624612.445,133.382
505726.620,8624566.633,138.248
505746.654,8624520.822,143.821
505766.687,8624475.011,149.257
505786.720,8624429.200,136.818
505806.754,8624383.389,125.011
505826.787,8624337.577,121.173
505846.820,8624291.766,134.295
505866.854,8624245.955,147.183
505886.167,8624199.928,146.111
505894.446,8624150.618,144.522
505902.725,8624101.308,143.583
505911.004,8624051.998,146.346
505919.282,8624002.688,142.094
505927.561,8623953.378,139.331
505935.840,8623904.069,143.815
505944.119,8623854.759,139.392
505952.398,8623805.449,147.795
505960.677,8623756.139,152.326
505968.956,8623706.829,151.616
505959.560,8623685.916,155.628
505920.833,8623717.542,165.023
505882.106,8623749.168,168.998
505843.379,8623780.794,162.399
505804.651,8623812.420,158.502
505770.431,8623848.761,158.469
505737.094,8623886.026,162.873
505703.758,8623923.291,166.908
505670.421,8623960.556,167.210
505637.085,8623997.821,169.928
505603.748,8624035.086,164.176
505570.412,8624072.351,157.828
505537.451,8624109.932,163.282
505506.459,8624149.168,167.448
505475.468,8624188.405,167.518
505444.476,8624227.642,169.674
505413.484,8624266.878,166.832
505382.493,8624306.115,170.047
505351.501,8624345.352,165.527
505320.365,8624384.472,170.018
505288.617,8624423.099,175.395
505256.868,8624461.726,169.372
505225.119,8624500.352,175.165
505193.370,8624538.979,167.818
505161.622,8624577.606,159.243
505129.873,8624616.232,156.468
505098.124,8624654.859,136.469
505066.376,8624693.486,136.877
505034.627,8624732.112,142.464
504996.666,8624762.269,149.616
504950.284,8624780.944,147.065
504903.903,8624799.619,139.801
504857.522,8624818.295,144.632
504811.140,8624836.970,163.439
504764.759,8624855.645,161.592
504718.378,8624874.321,162.054
504671.996,8624892.996,166.760
504622.072,8624892.493,190.487
504572.080,8624891.620,201.020
504524.460,8624886.780,232.741
504500.024,8624843.157,266.704
504475.588,8624799.535,288.225
504451.152,8624755.913,298.974
504437.910,8624709.474,333.006
504438.783,8624659.481,349.384
504439.655,8624609.489,357.217
504440.528,8624559.496,361.066
504441.401,8624509.504,363.363
504442.273,8624459.512,365.706
504443.146,8624409.519,367.642
504444.019,8624359.527,369.385
504444.891,8624309.534,372.725
504445.764,8624259.542,376.034
504446.636,8624209.550,381.192
504447.509,8624159.557,384.479
504448.382,8624109.565,388.621
504449.254,8624059.573,391.277
504450.127,8624009.580,391.920
504451.000,8623959.588,394.315
504451.968,8623909.598,397.199
504454.031,8623859.641,399.091
504456.093,8623809.683,402.229
504458.155,8623759.726,404.798
504460.218,8623709.768,408.879
504462.280,8623659.811,411.795
504464.342,8623609.854,415.315
504466.405,8623559.896,417.779
504468.467,8623509.939,424.429
504470.529,8623459.981,427.833
504472.592,8623410.024,429.770
504474.654,8623360.066,434.728
504483.422,8623310.845,439.710
504492.244,8623261.629,440.874
504501.066,8623212.414,443.880
504509.887,8623163.198,452.394
504518.709,8623113.982,453.404
504527.531,8623064.767,458.336
504536.353,8623015.551,459.573
504545.175,8622966.336,465.578
504560.655,8622919.002,467.498
504578.907,8622872.453,471.245
504597.158,8622825.903,477.983
504615.410,8622779.353,484.813
504633.662,8622732.804,490.207
504651.914,8622686.254,497.513
504670.166,8622639.704,502.866
504688.418,8622593.155,506.701
504706.670,8622546.605,513.220
504724.922,8622500.055,516.944
504743.173,8622453.506,520.295
504761.425,8622406.956,522.924
504782.596,8622361.736,523.206
504805.734,8622317.412,521.693
504828.871,8622273.087,518.624
504852.009,8622228.763,512.607
504875.147,8622184.439,505.947
504898.285,8622140.114,499.890
504921.422,8622095.790,495.374
504944.560,8622051.466,490.089
504967.698,8622007.141,485.591
504990.836,8621962.817,480.298
505013.974,8621918.493,477.694
505045.844,8621880.003,474.952
505077.935,8621841.660,469.163
505110.026,8621803.317,461.748
505142.117,8621764.975,457.940
505174.208,8621726.632,451.532
505206.299,8621688.289,450.601
505238.390,8621649.946,445.176
505270.481,8621611.603,439.694
505303.488,8621574.165,436.140
505341.432,8621541.604,430.349
505379.377,8621509.043,425.247
505417.321,8621476.482,417.301
505455.266,8621443.921,411.421
505493.210,8621411.360,405.931
505531.155,8621378.799,399.075
505573.182,8621351.937,391.454
505616.216,8621326.479,382.326
505659.250,8621301.022,383.038
505702.283,8621275.564,383.257
505745.317,8621250.106,382.494
505788.351,8621224.648,379.031
505831.385,8621199.191,374.244
505874.418,8621173.733,365.265
505922.675,8621168.038,355.567
505972.667,8621168.910,339.777
506022.660,8621169.783,325.595
506072.652,8621170.656,321.301
506122.645,8621171.528,335.180
506172.582,8621169.633,335.454
506222.499,8621166.765,332.891
506272.417,8621163.896,311.857
506322.335,8621161.027,311.486
506372.252,8621158.158,312.946
537017.006,8672814.972,1000.401
537054.726,8672847.248,999.659
537093.218,8672879.159,960.171
537110.581,8672924.393,956.013
537122.782,8672972.882,957.955
537134.983,8673021.370,948.103
537147.184,8673069.859,966.172
537159.385,8673118.347,950.998
537171.587,8673166.836,950.368
537183.788,8673215.324,971.512
537195.989,8673263.813,966.008
537208.190,8673312.301,994.546
537220.391,8673360.790,1007.523
537232.592,8673409.278,1008.228
537244.793,8673457.767,1023.896
537256.994,8673506.255,1008.067
537222.974,8673532.046,992.803
537177.144,8673552.037,985.721
537131.314,8673572.028,978.703
537085.485,8673592.019,972.457
537039.655,8673612.010,962.400
536993.826,8673632.002,953.468
536947.996,8673651.993,950.469
536902.166,8673671.984,944.932
536856.337,8673691.975,940.688
536810.507,8673711.966,937.199
536764.678,8673731.958,939.881
536718.848,8673751.949,938.983
536673.018,8673771.940,941.721
536632.268,8673800.289,944.291
536593.427,8673831.776,938.341
536554.586,8673863.262,946.030
536515.746,8673894.749,940.142
536476.905,8673926.236,944.646
536438.064,8673957.722,936.475
536399.224,8673989.209,940.782
536360.383,8674020.695,931.673
536321.542,8674052.182,917.657
536282.702,8674083.668,921.305
536243.861,8674115.155,915.011
536199.691,8674136.993,919.192
536152.358,8674153.105,916.834
536105.025,8674169.217,929.992
536057.692,8674185.330,935.052
536010.360,8674201.442,935.393
535963.027,8674217.555,938.359
535915.694,8674233.667,932.598
535868.361,8674249.779,937.733
535821.028,8674265.892,932.293
535772.296,8674268.784,937.671
535722.638,8674262.941,944.495
535672.981,8674257.098,945.224
535634.973,8674242.059,953.260
535640.816,8674192.402,959.645
535646.658,8674142.744,949.588
535652.501,8674093.087,944.907
535683.054,8674055.671,937.275
535719.021,8674020.938,941.216
535754.988,8673986.206,939.373
535790.955,8673951.473,946.141
535826.922,8673916.740,934.340
535862.889,8673882.007,934.604
535898.855,8673847.274,937.935
535940.475,8673820.679,941.059
535985.579,8673799.102,940.477
536030.684,8673777.525,931.720
536075.789,8673755.948,924.270
536120.894,8673734.372,920.492
536165.999,8673712.795,923.313
536211.103,8673691.218,935.230
536256.208,8673669.641,933.330
536301.313,8673648.064,937.554
536341.394,8673619.462,940.764
536376.354,8673583.716,936.131
536411.315,8673547.970,938.616
536446.275,8673512.224,943.634
536481.236,8673476.478,956.210
536516.196,8673440.732,972.259
536551.156,8673404.986,990.749
536586.117,8673369.240,998.456
536620.739,8673333.201,1012.172
536651.097,8673293.472,1008.543
536681.455,8673253.743,996.047
536711.813,8673214.014,995.023
536742.171,8673174.285,987.086
536772.529,8673134.556,992.474
536802.887,8673094.827,989.033
536833.245,8673055.098,994.741
536863.176,8673015.110,989.905
536884.277,8672969.781,977.202
536905.379,8672924.451,971.246
536926.480,8672879.122,965.117
536915.686,8672897.571,974.191
536894.584,8672942.900,980.144
536873.483,8672988.229,985.102
536848.829,8673031.409,986.600
536818.471,8673071.138,992.516
536788.113,8673110.867,984.566
536757.755,8673150.596,989.228
536727.398,8673190.325,985.855
536697.040,8673230.054,995.174
536666.682,8673269.783,987.142
536636.324,8673309.512,999.169
536604.293,8673347.794,1002.066
536569.333,8673383.540,989.348
536534.373,8673419.286,980.975
536499.412,8673455.032,963.742
536464.452,8673490.778,949.478
536429.492,8673526.524,937.071
536394.531,8673562.270,936.296
536359.571,8673598.016,937.390
536324.611,8673633.762,943.193
536280.007,8673656.039,939.829
536234.903,8673677.616,934.285
536189.798,8673699.193,921.760
536144.693,8673720.770,916.071
536099.588,8673742.346,917.129
536054.484,8673763.923,921.688
536009.379,8673785.500,930.441
535964.274,8673807.077,937.298
535919.169,8673828.654,936.540
535881.629,8673861.129,936.466
535845.662,8673895.862,934.487
535809.695,8673930.595,935.357
535773.728,8673965.328,938.148
535737.761,8674000.061,942.830
535701.794,8674034.794,939.620
535665.827,8674069.526,926.365
535648.105,8674113.332,942.862
535642.262,8674162.989,954.120
535636.420,8674212.647,961.826
535640.029,8674255.235,942.068
535689.686,8674261.078,945.224
535739.343,8674266.920,942.521
535789.001,8674272.763,924.956
535836.972,8674262.577,927.970
535884.305,8674246.465,936.351
535931.638,8674230.352,929.691
535978.970,8674214.240,933.458
536026.303,8674198.128,935.393
536073.636,8674182.015,927.653
536120.969,8674165.903,924.528
536168.302,8674149.790,928.865
536215.634,8674133.678,911.862
536257.125,8674106.977,917.388
536295.965,8674075.491,913.774
536334.806,8674044.004,924.845
536373.647,8674012.517,926.252
536412.487,8673981.031,933.014
536451.328,8673949.544,940.823
536490.169,8673918.058,937.360
536529.009,8673886.571,950.796
536567.850,8673855.085,946.030
536606.691,8673823.598,948.846
536645.531,8673792.112,944.291
536688.478,8673767.378,953.751
536734.307,8673747.387,944.649
536780.137,8673727.396,946.996
536825.967,8673707.405,949.325
536871.796,8673687.414,949.367
536917.626,8673667.422,954.129
536963.455,8673647.431,960.979
537009.285,8673627.440,967.752
537055.115,8673607.449,974.993
537100.944,8673587.458,984.490
537146.774,8673567.467,993.147
537192.603,8673547.475,995.834
537238.433,8673527.484,1001.160
537255.786,8673493.257,1008.067
537243.585,8673444.769,1024.984
537231.384,8673396.280,1008.228
537219.182,8673347.792,997.510
537206.981,8673299.303,982.801
537194.780,8673250.815,966.008
537182.579,8673202.326,969.487
537170.378,8673153.838,950.368
537158.177,8673105.349,949.271
537145.976,8673056.861,966.172
537133.775,8673008.372,943.158
537121.574,8672959.884,961.153
537109.373,8672911.395,968.864
537085.552,8672870.206,976.572
537047.059,8672838.294,1015.816
525255.560,8675092.018,469.957
525212.294,8675114.631,481.618
525174.597,8675146.553,488.709
525140.867,8675183.462,487.433
525107.137,8675220.371,491.802
525073.406,8675257.279,485.348
525039.676,8675294.188,492.412
525005.945,8675331.097,486.550
524972.215,8675368.006,482.733
524938.485,8675404.915,476.894
524890.238,8675410.801,474.034
524840.288,8675413.048,473.345
524790.339,8675415.296,473.516
524740.389,8675417.543,472.455
524690.440,8675419.791,472.433
524640.471,8675420.623,473.204
524590.479,8675419.750,472.819
524540.486,8675418.878,473.866
524490.494,8675418.005,475.188
524440.501,8675417.132,476.842
524390.509,8675416.260,476.862
524340.517,8675415.387,477.200
524290.524,8675414.514,481.112
524240.532,8675413.642,484.977
524190.617,8675415.550,486.750
524140.751,8675419.207,489.935
524090.885,8675422.864,491.541
524041.019,8675426.521,491.153
523991.207,8675423.227,489.057
523941.404,8675418.794,484.754
523891.600,8675414.362,479.149
523841.797,8675409.930,474.340
523792.814,8675403.231,467.635
523751.702,8675374.774,464.925
523710.590,8675346.317,474.145
523669.478,8675317.860,478.761
523628.366,8675289.404,484.925
523593.835,8675256.703,485.492
523584.887,8675207.511,487.722
523575.938,8675158.318,489.579
523566.989,8675109.125,489.261
523558.041,8675059.933,489.862
523549.231,8675010.729,487.219
523550.104,8674960.736,488.401
523550.976,8674910.744,488.667
523551.849,8674860.751,488.717
523552.722,8674810.759,488.890
523553.594,8674760.767,481.696
523554.467,8674710.774,481.191
523555.340,8674660.782,485.455
523556.212,8674610.790,484.262
523563.015,8674561.591,462.008
523575.315,8674513.127,459.180
523587.614,8674464.663,447.409
523599.914,8674416.200,467.503
523612.213,8674367.736,443.221
523624.513,8674319.273,429.215
523636.813,8674270.809,437.988
523649.112,8674222.345,428.137
523661.412,8674173.882,429.684
523673.712,8674125.418,434.436
523686.011,8674076.955,410.849
523698.311,8674028.491,409.075
523713.909,8673981.055,422.367
523731.304,8673934.178,411.432
523748.699,8673887.302,409.108
523766.094,8673840.425,415.616
523783.489,8673793.549,411.557
523800.884,8673746.672,401.336
523818.279,8673699.795,396.454
523835.674,8673652.919,405.282
523853.069,8673606.042,418.358
523870.464,8673559.166,421.455
523887.859,8673512.289,409.488
523905.254,8673465.413,399.157
523922.650,8673418.536,397.481
523946.562,8673376.170,390.911
523984.305,8673343.375,387.672
524022.047,8673310.581,389.025
524059.790,8673277.786,388.673
524097.533,8673244.992,365.860
524113.098,8673199.832,359.789
524121.032,8673150.466,369.016
524130.817,8673101.505,387.131
524144.280,8673053.352,379.747
524157.744,8673005.199,370.758
524171.207,8672957.046,365.393
524159.682,8672990.839,370.758
524146.219,8673038.992,373.943
524132.755,8673087.145,383.137
524121.371,8673135.755,371.641
524113.437,8673185.121,365.193
524105.503,8673234.488,365.860
524068.412,8673267.645,378.836
524030.670,8673300.439,388.099
523992.927,8673333.234,391.923
523955.184,8673366.029,389.177
523925.704,8673404.556,392.008
523908.309,8673451.432,399.157
523890.914,8673498.309,414.231
523873.519,8673545.185,416.018
523856.124,8673592.062,418.358
523838.729,8673638.939,406.137
523821.334,8673685.815,390.270
523803.939,8673732.692,401.336
523786.544,8673779.568,402.284
523769.149,8673826.445,408.989
523751.754,8673873.321,424.070
523734.359,8673920.198,411.397
523716.963,8673967.074,406.968
523699.911,8674014.058,409.075
523687.611,8674062.521,397.131
523675.311,8674110.985,434.436
523663.012,8674159.449,424.029
523650.712,8674207.912,432.682
523638.412,8674256.376,437.094
523626.113,8674304.839,426.062
523613.813,8674353.303,443.221
523601.513,8674401.766,453.431
523589.214,8674450.230,447.409
523576.914,8674498.694,452.372
523564.615,8674547.157,446.679
523554.472,8674595.911,483.678
523553.599,8674645.903,484.909
523552.726,8674695.896,486.684
523551.854,8674745.888,478.951
523550.981,8674795.880,488.142
523550.109,8674845.873,488.194
523549.236,8674895.865,485.648
523548.363,8674945.858,481.293
523547.491,8674995.850,486.301
523553.345,8675045.296,490.197
523562.294,8675094.488,489.261
523571.242,8675143.681,490.331
523580.191,8675192.874,487.722
523589.140,8675242.066,485.897
523613.372,8675281.458,484.925
523654.485,8675309.915,483.901
523695.597,8675338.372,475.332
523736.709,8675366.829,469.192
523777.821,8675395.286,464.731
523823.797,8675410.336,466.963
523873.600,8675414.768,476.270
523923.403,8675419.200,482.101
523973.206,8675423.633,488.136
524023.009,8675428.065,491.169
524072.862,8675426.191,492.354
524122.728,8675422.534,490.913
524172.594,8675418.877,488.145
524222.463,8675415.327,485.970
524272.456,8675416.199,482.850
524322.448,8675417.072,478.579
524372.440,8675417.945,476.664
524422.433,8675418.817,476.905
524472.425,8675419.690,476.911
524522.418,8675420.563,474.628
524572.410,8675421.435,472.590
524622.402,8675422.308,473.129
524672.387,8675422.605,472.550
524722.336,8675420.358,472.467
524772.286,8675418.110,472.570
524822.235,8675415.862,472.908
524872.185,8675413.615,473.775
524922.134,8675411.367,474.122
524960.352,8675383.951,479.702
524994.083,8675347.042,486.550
525027.813,8675310.133,489.607
525061.544,8675273.224,491.599
525095.274,8675236.316,483.018
525129.004,8675199.407,491.768
525162.735,8675162.498,488.345
525196.594,8675125.751,489.761
525240.179,8675101.249,480.134
528195.659,8672038.872,444.852
528218.266,8672080.864,451.212
528243.724,8672123.897,458.839
528269.182,8672166.931,469.266
528294.639,8672209.965,477.646
528320.097,8672252.999,474.589
528351.271,8672292.042,461.387
528382.897,8672330.769,484.203
528414.523,8672369.496,486.443
528446.149,8672408.223,499.568
528477.775,8672446.951,499.924
528503.176,8672487.130,494.818
528491.948,8672535.853,486.977
528480.721,8672584.576,501.210
528469.494,8672633.300,501.901
528458.267,8672682.023,494.774
528447.039,8672730.746,494.082
528435.812,8672779.469,497.368
528424.585,8672828.192,503.957
528413.358,8672876.915,500.029
528402.130,8672925.639,501.521
528390.903,8672974.362,513.188
528379.676,8673023.085,519.137
528364.919,8673070.793,504.903
528348.555,8673118.040,521.555
528332.191,8673165.286,525.904
528315.827,8673212.533,529.977
528299.463,8673259.779,531.276
528283.099,8673307.025,516.752
528266.735,8673354.272,529.362
528250.371,8673401.518,528.784
528234.007,8673448.764,514.786
528217.643,8673496.011,541.606
528201.279,8673543.257,552.109
528184.915,8673590.504,544.798
528168.551,8673637.750,531.181
528152.187,8673684.996,517.465
528135.823,8673732.243,547.955
528119.459,8673779.489,565.241
528103.095,8673826.735,562.792
528086.731,8673873.982,533.548
528071.369,8673921.448,518.029
528066.665,8673971.226,547.968
528061.961,8674021.004,549.771
528057.256,8674070.782,534.124
528052.552,8674120.560,539.172
528036.632,8674167.196,518.592
528014.788,8674212.172,509.489
527992.944,8674257.148,510.780
527971.100,8674302.124,527.612
527949.256,8674347.100,532.554
527927.413,8674392.076,539.524
527905.569,8674437.052,527.656
527883.725,8674482.029,521.928
527861.881,8674527.005,520.276
527840.037,8674571.981,538.168
527813.569,8674611.157,523.387
527764.858,8674622.436,574.005
527720.170,8674605.558,614.245
527676.567,8674581.089,610.109
527632.964,8674556.619,605.864
527589.361,8674532.149,590.470
527545.758,8674507.680,601.463
527497.699,8674495.975,586.872
527448.333,8674488.041,578.796
527398.860,8674485.109,573.554
527349.209,8674490.999,550.916
527299.557,8674496.889,546.424
527331.646,8674495.096,550.916
527381.298,8674489.206,570.467
527430.869,8674487.260,578.796
527480.235,8674495.194,577.257
527529.602,8674503.128,597.184
527573.853,8674525.740,610.389
527617.456,8674550.209,595.397
527661.059,8674574.679,597.797
527704.662,8674599.149,605.235
527748.265,8674623.618,587.426
527796.319,8674617.204,539.563
527833.093,8674590.857,521.857
527854.937,8674545.881,521.235
527876.781,8674500.905,511.528
527898.624,8674455.928,521.207
527920.468,8674410.952,526.936
527942.312,8674365.976,533.750
527964.156,8674321.000,528.506
527986.000,8674276.024,531.714
528007.844,8674231.048,516.193
528029.687,8674186.072,517.483
528051.531,8674141.096,525.183
528057.297,8674091.609,538.021
528062.001,8674041.831,542.879
528066.706,8673992.053,558.870
528071.410,8673942.275,519.946
528081.993,8673893.773,523.033
528098.357,8673846.527,546.591
528114.721,8673799.280,561.280
528131.085,8673752.034,553.914
528147.449,8673704.787,535.196
528163.813,8673657.541,521.554
528180.177,8673610.295,528.119
528196.541,8673563.048,548.677
528212.905,8673515.802,542.144
528229.269,8673468.556,533.377
528245.633,8673421.309,525.041
528261.997,8673374.063,535.306
528278.361,8673326.817,507.716
528294.725,8673279.570,521.860
528311.089,8673232.324,526.260
528327.453,8673185.077,537.799
528343.817,8673137.831,527.073
528360.181,8673090.585,504.612
528376.545,8673043.338,511.923
528388.256,8672994.754,520.525
528399.484,8672946.031,500.375
528410.711,8672897.308,496.538
528421.938,8672848.585,503.210
528433.165,8672799.861,495.878
528444.393,8672751.138,493.057
528455.620,8672702.415,493.239
528466.847,8672653.692,498.885
528478.075,8672604.969,495.210
528489.302,8672556.246,503.265
528500.529,8672507.522,496.210
528493.464,8672463.000,491.814
528461.837,8672424.272,501.701
528430.211,8672385.545,490.097
528398.585,8672346.818,480.540
528366.959,8672308.091,461.387
528335.333,8672269.364,461.805
528307.589,8672227.926,486.851
528282.131,8672184.893,474.656
528256.673,8672141.859,458.976
528231.216,8672098.825,448.644
528205.758,8672055.791,454.770
530065.467,8671052.542,480.062
530019.531,8671066.948,493.517
529972.415,8671083.684,492.273
529925.300,8671100.421,497.964
529878.184,8671117.157,503.547
529832.905,8671137.924,500.077
529789.373,8671162.519,504.311
529745.840,8671187.114,504.615
529702.307,8671211.709,491.869
529658.775,8671236.304,493.100
529615.242,8671260.899,490.735
529571.710,8671285.494,487.277
529528.177,8671310.089,481.001
529521.752,8671316.017,481.001
529565.284,8671291.422,483.871
529608.817,8671266.827,495.200
529652.349,8671242.232,493.100
529695.882,8671217.637,491.869
529739.415,8671193.042,493.853
529782.947,8671168.447,504.311
529826.480,8671143.852,506.778
529871.160,8671121.774,503.547
529918.276,8671105.038,497.964
529965.392,8671088.302,498.700
530012.508,8671071.565,483.960
530059.623,8671054.829,480.062
508457.742,8617983.134,98.345
508410.865,8617984.990,98.813
508360.998,8617988.504,110.932
508311.034,8617990.406,116.028
508261.070,8617992.308,119.837
508211.107,8617994.210,121.951
508161.143,8617996.112,122.516
508111.364,8618000.568,122.492
508061.650,8618005.903,130.891
508011.935,8618011.237,129.265
507962.221,8618016.572,134.451
507912.506,8618021.907,129.857
507862.791,8618027.242,126.796
507815.783,8618042.640,131.575
507770.111,8618062.990,130.924
507724.440,8618083.340,150.186
507678.769,8618103.691,164.774
507641.605,8618134.433,168.433
507612.721,8618175.247,159.143
507583.838,8618216.060,166.583
507554.954,8618256.874,166.318
507526.071,8618297.687,173.264
507497.187,8618338.501,180.547
507468.304,8618379.314,188.855
507439.420,8618420.128,188.722
507410.536,8618460.941,194.395
507381.653,8618501.755,205.879
507352.769,8618542.568,215.677
507323.886,8618583.382,231.838
507295.002,8618624.195,242.223
507264.259,8618663.062,252.371
507222.178,8618690.067,266.813
507180.098,8618717.072,263.574
507138.018,8618744.076,278.017
507095.938,8618771.081,289.796
507053.858,8618798.086,293.698
507011.777,8618825.091,299.756
506969.697,8618852.095,305.116
506929.584,8618881.923,311.861
506889.677,8618912.046,325.004
506849.770,8618942.170,325.119
506809.863,8618972.294,337.658
506769.956,8619002.417,339.103
506730.048,8619032.541,347.040
506690.141,8619062.664,352.624
506661.283,8619101.615,361.667
506640.788,8619147.222,368.466
506620.293,8619192.828,376.718
506599.798,8619238.435,384.121
506598.066,8619287.109,387.613
506603.040,8619336.860,392.349
506608.015,8619386.612,393.393
506612.989,8619436.364,391.811
506615.410,8619486.221,377.301
506614.537,8619536.214,345.530
506613.664,8619586.206,332.087
506612.792,8619636.198,341.413
506611.919,8619686.191,333.154
506606.891,8619735.852,311.796
506599.824,8619785.350,300.622
506592.757,8619834.848,285.438
506585.691,8619884.346,268.268
506578.624,8619933.844,262.737
506585.270,8619901.442,263.378
506592.337,8619851.944,280.773
506599.404,8619802.446,296.660
506606.470,8619752.947,305.763
506613.537,8619703.449,328.501
506614.491,8619653.463,337.475
506615.363,8619603.471,329.731
506616.236,8619553.478,337.288
506617.108,8619503.486,362.244
506616.717,8619453.545,386.622
506611.743,8619403.794,394.433
506606.768,8619354.042,393.995
506601.794,8619304.290,389.373
506596.819,8619254.538,384.486
506615.390,8619208.618,376.718
506635.885,8619163.012,369.884
506656.380,8619117.405,363.520
506679.056,8619073.538,358.582
506718.963,8619043.414,347.528
506758.870,8619013.291,342.078
506798.777,8618983.167,337.658
506838.684,8618953.044,332.109
506878.591,8618922.920,325.004
506918.498,8618892.797,318.199
506958.405,8618862.673,305.116
507000.026,8618835.009,303.196
507042.106,8618808.004,294.613
507084.186,8618780.999,287.830
507126.266,8618753.994,286.117
507168.347,8618726.990,269.498
507210.427,8618699.985,266.813
507252.507,8618672.980,258.913
507287.382,8618638.426,248.112
507316.265,8618597.612,236.106
507345.149,8618556.799,223.795
507374.032,8618515.985,209.319
507402.916,8618475.172,198.424
507431.799,8618434.358,190.544
507460.683,8618393.545,186.055
507489.566,8618352.731,183.445
507518.450,8618311.918,179.217
507547.334,8618271.104,176.666
507576.217,8618230.291,164.491
507605.101,8618189.477,166.392
507633.984,8618148.664,168.433
507665.941,8618111.596,169.511
507711.612,8618091.246,149.432
507757.283,8618070.896,133.930
507802.955,8618050.545,133.978
507848.777,8618030.758,133.378
507898.492,8618025.423,126.723
507948.207,8618020.088,132.189
507997.921,8618014.753,131.223
508047.636,8618009.418,129.709
508097.350,8618004.083,126.319
508147.065,8617998.748,121.621
508197.022,8617996.747,123.633
508246.985,8617994.846,121.020
508296.949,8617992.944,116.728
508346.913,8617991.042,115.708
508396.818,8617988.155,106.762
508446.649,8617984.049,95.870
508547.135,8617860.401,96.124
508519.901,8617820.056,104.261
508490.604,8617779.539,103.680
508472.077,8617734.006,102.474
508459.923,8617685.506,105.231
508447.769,8617637.005,105.122
508435.615,8617588.505,111.383
508423.461,8617540.005,112.534
508411.307,8617491.504,119.558
508399.153,8617443.004,121.727
508392.973,8617393.440,128.496
508387.638,8617343.726,129.635
508382.303,8617294.011,135.922
508376.968,8617244.296,145.167
508371.633,8617194.582,148.939
508366.298,8617144.867,153.227
508360.963,8617095.153,156.086
508355.629,8617045.438,160.359
508350.294,8616995.724,176.841
508344.959,8616946.009,187.123
508339.624,8616896.294,195.150
508334.289,8616846.580,207.048
508328.954,8616796.865,210.219
508323.619,8616747.151,208.133
508342.158,8616703.302,211.282
508369.925,8616661.722,215.194
508397.693,8616620.141,227.814
508425.461,8616578.560,220.027
508453.229,8616536.980,218.889
508480.997,8616495.399,204.418
508508.764,8616453.818,211.839
508536.532,8616412.238,221.014
508559.533,8616368.374,211.589
508574.477,8616320.659,210.259
508589.420,8616272.945,201.257
508604.364,8616225.230,205.267
508619.307,8616177.515,213.769
508650.932,8616139.167,218.594
508683.891,8616101.567,214.478
508716.849,8616063.967,210.985
508749.807,8616026.367,207.087
508781.731,8615987.898,207.322
508813.112,8615948.972,211.208
508844.493,8615910.046,211.822
508875.874,8615871.120,209.137
508907.256,8615832.194,199.033
