Easting,Northing,Height
550084.016,8561226.353,
550108.989,8561269.670,
550133.961,8561312.987,
550158.934,8561356.304,
550183.906,8561399.621,
550196.262,8561446.197,
550195.390,8561496.190,
550194.517,8561546.182,
550196.180,8561565.499,
550197.053,8561515.507,
550197.925,8561465.514,
550195.817,8561416.277,
550170.844,8561372.960,
550145.872,8561329.643,
550120.899,8561286.326,
550095.926,8561243.009,
550070.954,8561199.692,
550045.981,8561156.374,
550021.009,8561113.057,
549994.082,8561070.930,
549967.077,8561028.849,
551710.712,8560946.691,
551725.487,8560991.217,
551743.244,8561037.958,
551761.000,8561084.699,
551771.112,8561105.685,
551753.356,8561058.944,
551735.599,8561012.203,
551717.843,8560965.462,
552213.620,8564288.068,
552174.454,8564318.560,
552135.490,8564349.894,
552087.958,8564349.993,
552038.460,8564342.927,
551988.961,8564335.860,
551940.103,8564325.670,
551891.815,8564312.698,
551843.527,8564299.727,
551860.859,8564306.454,
551909.147,8564319.425,
551957.435,8564332.397,
552006.738,8564340.418,
552056.236,8564347.485,
552105.734,8564354.552,
552149.646,8564341.076,
552188.610,8564309.742,
552037.713,8563695.754,
552084.585,8563709.814,
552132.873,8563722.786,
552174.095,8563750.381,
552184.922,8563755.914,
552144.748,8563726.146,
552097.412,8563711.189,
552049.124,8563698.218,
550815.245,8575551.371,
550765.744,8575557.520,
550739.844,8575562.961,
550789.412,8575556.408,
549762.035,8576483.211,
549800.698,8576513.802,
549837.270,8576546.947,
549863.374,8576589.592,
549889.477,8576632.238,
549915.581,8576674.883,
549941.684,8576717.528,
549967.788,8576760.173,
549932.990,8576792.231,
549894.026,8576823.565,
549855.062,8576854.899,
549816.099,8576886.233,
549841.225,8576868.594,
549880.189,8576837.260,
549919.153,8576805.926,
549958.116,8576774.592,
549955.169,8576735.727,
549929.066,8576693.082,
549902.962,8576650.437,
549876.859,8576607.792,
549850.755,8576565.146,
549820.516,8576526.245,
549780.599,8576496.135,
546478.110,8570516.883,
546433.539,8570502.241,
546385.415,8570488.674,
546337.290,8570475.107,
546289.166,8570461.541,
546241.042,8570447.974,
546192.918,8570434.408,
546144.793,8570420.841,
546096.669,8570407.274,
546048.545,8570393.708,
546000.420,8570380.141,
545951.057,8570372.437,
545901.559,8570365.370,
545852.061,8570358.303,
545802.562,8570351.237,
545753.064,8570344.170,
545703.566,8570337.103,
545655.929,8570339.826,
545612.612,8570364.798,
545569.295,8570389.771,
545544.340,8570432.376,
545521.202,8570476.700,
545501.607,8570521.939,
545500.735,8570571.931,
545499.862,8570621.924,
545501.103,8570665.412,
545501.976,8570615.420,
545502.848,8570565.427,
545503.721,8570515.435,
545526.433,8570471.002,
545549.570,8570426.678,
545577.761,8570387.199,
545621.078,8570362.226,
545664.395,8570337.254,
545713.154,8570340.493,
545762.652,8570347.559,
545812.151,8570354.626,
545861.649,8570361.693,
545911.147,8570368.759,
545960.645,8570375.826,
546009.731,8570384.844,
546057.855,8570398.410,
546105.979,8570411.977,
546154.103,8570425.544,
546202.228,8570439.110,
546250.352,8570452.677,
546298.476,8570466.243,
546346.601,8570479.810,
546394.725,8570493.377,
546442.849,8570506.943,
545154.543,8571122.152,
545107.713,8571119.334,
545057.721,8571118.461,
545007.729,8571117.589,
544957.736,8571116.716,
544907.744,8571115.844,
544860.459,8571130.523,
544813.718,8571148.279,
544766.977,8571166.036,
544720.236,8571183.792,
544678.079,8571208.787,
544642.112,8571243.520,
544606.145,8571278.253,
544588.585,8571321.035,
544590.068,8571350.658,
544590.941,8571300.666,
544623.373,8571264.396,
544659.340,8571229.663,
544695.549,8571195.310,
544742.289,8571177.554,
544789.030,8571159.797,
544835.771,8571142.041,
544882.512,8571124.284,
544931.300,8571118.255,
544981.292,8571119.128,
545031.284,8571120.000,
545081.277,8571120.873,
545131.269,8571121.745,
553246.030,8635893.686,755.552
553270.733,8635936.594,764.984
553296.489,8635979.450,739.745
553331.629,8636011.507,731.566
553377.453,8636031.303,731.766
553414.238,8636065.168,719.371
553451.023,8636099.033,692.063
553487.808,8636132.899,679.525
553526.022,8636165.129,679.540
553564.514,8636197.040,677.628
553603.006,8636228.952,681.289
553626.141,8636268.867,672.669
553630.247,8636318.698,654.521
553634.353,8636368.529,645.844
553634.529,8636418.487,644.365
553633.656,8636468.480,645.753
553630.015,8636517.853,657.498
553609.520,8636563.460,650.972
553586.497,8636607.044,658.719
553546.500,8636637.048,659.467
553506.502,8636667.051,656.144
553466.618,8636697.200,668.718
553427.654,8636728.534,671.751
553388.690,8636759.868,682.389
553349.726,8636791.202,696.972
553310.762,8636822.536,707.250
553263.014,8636836.963,716.458
553214.976,8636850.831,731.611
553166.938,8636864.699,732.712
553123.213,8636886.045,733.985
553087.246,8636920.778,757.277
553051.279,8636955.511,791.664
553015.312,8636990.244,786.360
553000.139,8637034.066,769.883
552999.266,8637084.059,766.231
552998.394,8637134.051,767.409
553000.669,8637183.311,769.230
553023.842,8637227.617,795.731
553047.015,8637271.923,798.387
553070.188,8637316.229,816.166
553114.334,8637330.564,837.759
553163.924,8637336.952,852.706
553210.749,8637330.902,794.230
553252.829,8637303.897,819.568
553294.909,8637276.893,818.621
553336.990,8637249.888,843.354
553380.129,8637224.684,858.226
553424.174,8637201.019,844.596
553468.219,8637177.354,840.716
553512.264,8637153.689,839.229
553556.309,8637130.024,832.535
553600.354,8637106.359,839.274
553644.400,8637082.694,841.210
553688.445,8637059.029,834.391
553729.587,8637030.652,818.179
553770.531,8637001.953,815.254
553811.475,8636973.255,801.912
553852.419,8636944.557,824.349
553893.362,8636915.858,826.047
553934.306,8636887.160,863.656
553975.250,8636858.462,859.761
554014.776,8636827.875,860.673
554053.740,8636796.542,817.006
554049.104,8636759.735,790.766
554018.556,8636720.152,772.437
553988.007,8636680.570,773.876
553957.727,8636640.786,765.788
553928.430,8636600.269,771.383
553899.132,8636559.751,749.624
553869.835,8636519.234,749.530
553841.647,8636478.005,736.015
553817.052,8636434.473,730.447
553792.457,8636390.940,724.768
553767.862,8636347.407,708.350
553743.267,8636303.875,712.962
553718.663,8636260.348,709.737
553690.999,8636218.698,710.939
553663.335,8636177.048,708.333
553635.671,8636135.399,709.431
553608.007,8636093.749,712.540
553580.343,8636052.099,716.206
553552.679,8636010.449,709.213
553525.015,8635968.799,695.753
553497.351,8635927.150,702.827
553469.687,8635885.500,723.914
553439.623,8635845.607,721.698
553408.289,8635806.643,723.706
553371.249,8635805.917,731.532
553330.305,8635834.615,761.543
553289.361,8635863.314,747.086
553248.417,8635892.012,755.552
553286.498,8635867.763,747.086
553327.442,8635839.065,755.694
553368.385,8635810.367,747.677
553405.773,8635806.706,723.706
553437.107,8635845.670,721.698
553467.277,8635885.486,723.914
553494.941,8635927.136,702.827
553522.605,8635968.785,695.753
553550.269,8636010.435,709.213
553577.933,8636052.085,716.206
553605.597,8636093.735,712.540
553633.261,8636135.384,709.431
553660.925,8636177.034,708.333
553688.589,8636218.684,701.227
553716.253,8636260.334,709.737
553740.935,8636303.813,712.962
553765.530,8636347.345,708.350
553790.125,8636390.878,724.768
553814.720,8636434.411,730.447
553839.315,8636477.943,736.015
553867.380,8636519.251,749.530
553896.677,8636559.769,749.624
553925.974,8636600.286,771.383
553955.272,8636640.804,765.788
553985.515,8636680.614,773.876
554016.064,8636720.197,772.437
554046.612,8636759.779,790.766
554050.914,8636796.247,817.006
554011.950,8636827.581,860.673
553972.342,8636858.058,859.761
553931.398,8636886.756,863.656
553890.454,8636915.454,826.047
553849.510,8636944.153,837.824
553808.566,8636972.851,816.779
553767.623,8637001.549,829.495
553726.679,8637030.248,818.179
553685.396,8637058.396,834.391
553641.351,8637082.061,841.210
553597.306,8637105.726,839.274
553553.261,8637129.391,845.311
553509.216,8637153.056,849.861
553465.171,8637176.722,840.716
553421.126,8637200.387,844.596
553377.081,8637224.052,858.226
553334.032,8637249.410,843.354
553291.951,8637276.414,818.621
553249.871,8637303.419,837.217
553207.791,8637330.424,812.532
553160.554,8637334.502,852.706
553110.964,8637328.113,844.297
553069.340,8637310.292,801.182
553046.167,8637265.986,803.907
553022.994,8637221.680,795.731
552999.821,8637177.374,769.230
553000.510,8637127.425,764.846
553001.382,8637077.433,766.231
553002.255,8637027.440,770.176
553022.651,8636985.937,785.686
553058.618,8636951.204,791.664
553094.585,8636916.471,758.669
553130.552,8636881.738,735.805
553176.382,8636864.054,730.261
553224.421,8636850.186,731.611
553272.459,8636836.318,714.878
553318.607,8636818.794,707.250
553357.570,8636787.460,688.363
553396.534,8636756.126,686.512
553435.498,8636724.792,675.166
553474.525,8636693.539,672.068
553514.522,8636663.535,664.347
553554.520,8636633.532,667.393
553593.925,8636603.040,667.986
553614.420,8636557.433,660.275
553634.869,8636511.811,657.498
553635.773,8636461.823,645.753
553636.645,8636411.830,644.365
553635.813,8636361.893,645.844
553631.707,8636312.062,654.521
553627.601,8636262.231,672.669
553600.543,8636224.311,681.289
553562.050,8636192.400,677.628
553523.558,8636160.489,679.540
553485.512,8636128.066,686.708
553448.727,8636094.201,691.836
553411.942,8636060.336,719.371
553374.562,8636027.386,748.380
553328.470,8636008.009,739.955
553295.343,8635973.662,739.745
553269.588,8635930.806,749.439
553180.560,8643913.655,765.662
553133.904,8643928.812,789.117
553086.788,8643945.549,810.464
553042.047,8643948.632,823.126
553003.350,8643916.969,822.049
552964.652,8643885.307,805.796
552925.955,8643853.645,781.984
552887.257,8643821.982,797.954
552848.560,8643790.320,790.434
552809.862,8643758.657,802.738
552761.386,8643753.573,794.563
552711.393,8643752.700,769.236
552661.401,8643751.828,763.278
552611.409,8643750.955,754.558
552561.416,8643750.083,759.117
552511.424,8643749.210,766.678
552461.431,8643748.337,777.755
552411.439,8643747.465,780.902
552362.407,8643754.881,772.952
552313.947,8643767.193,781.163
552265.486,8643779.505,766.311
552217.026,8643791.817,762.333
552168.566,8643804.129,781.196
552120.105,8643816.441,770.308
552076.709,8643839.175,762.488
552037.126,8643869.723,767.429
551997.543,8643900.272,762.296
551957.961,8643930.820,749.160
551918.378,8643961.369,762.097
551878.796,8643991.918,762.004
551839.213,8644022.466,777.594
551791.810,8644033.862,793.905
551742.158,8644039.752,825.218
551692.506,8644045.642,829.685
551642.854,8644051.532,813.628
551593.202,8644057.422,821.559
551543.550,8644063.312,816.070
551493.595,8644063.170,818.937
551443.602,8644062.297,815.054
551394.676,8644053.058,813.406
551346.064,8644041.362,829.564
551302.095,8644021.544,825.396
551267.362,8643985.577,816.377
551300.797,8643960.189,817.325
551344.797,8643936.440,821.593
551388.797,8643912.691,832.109
551432.797,8643888.942,808.464
551476.955,8643865.844,792.631
551526.948,8643866.717,789.192
551576.940,8643867.589,789.106
551626.933,8643868.462,785.088
551676.925,8643869.334,780.688
551726.917,8643870.207,800.958
551776.910,8643871.080,805.286
551826.276,8643866.648,796.329
551874.678,8643854.109,804.726
551923.080,8643841.570,797.599
551971.482,8643829.030,798.449
552019.884,8643816.491,804.404
552065.287,8643797.284,802.310
552106.743,8643769.330,793.349
552148.199,8643741.376,793.192
552189.654,8643713.423,789.967
552231.110,8643685.469,788.244
552272.566,8643657.515,793.618
552314.022,8643629.561,806.255
552314.391,8643580.827,791.064
552312.143,8643530.877,777.285
552309.896,8643480.928,749.716
552307.648,8643430.978,746.606
552280.952,8643393.272,732.595
552305.500,8643427.716,743.936
552307.747,8643477.665,749.716
552309.995,8643527.615,758.860
552312.242,8643577.564,791.064
552313.912,8643627.223,806.255
552272.456,8643655.177,793.618
552231.000,8643683.131,788.244
552189.545,8643711.084,789.967
552148.089,8643739.038,793.192
552106.633,8643766.992,793.349
552065.177,8643794.946,802.310
552019.900,8643814.421,804.404
551971.498,8643826.960,798.449
551923.096,8643839.499,797.599
551874.694,8643852.039,804.726
551826.292,8643864.578,796.329
551776.937,8643869.080,792.088
551726.944,8643868.207,788.527
551676.952,8643867.335,780.688
551626.960,8643866.462,785.088
551576.967,8643865.589,789.106
551526.975,8643864.717,789.192
551476.982,8643863.844,792.631
551432.751,8643886.694,808.464
551388.751,8643910.443,832.109
551344.751,8643934.192,821.593
551300.751,8643957.941,817.325
551262.103,8643983.009,816.377
551296.836,8644018.976,825.396
551339.132,8644041.751,829.564
551387.745,8644053.448,810.710
551436.483,8644064.173,815.054
551486.475,8644065.046,819.084
551536.468,8644065.918,816.070
551586.132,8644060.275,816.101
551635.784,8644054.385,813.628
551685.436,8644048.495,834.812
551735.088,8644042.605,825.218
551784.740,8644036.715,806.820
551833.748,8644029.210,777.594
551873.331,8643998.662,762.004
551912.913,8643968.113,762.097
551952.496,8643937.565,749.160
551992.078,8643907.016,762.296
552031.661,8643876.467,759.102
552071.244,8643845.919,762.488
552113.205,8643820.258,770.308
552161.666,8643807.946,781.196
552210.126,8643795.634,762.333
552258.587,8643783.322,766.311
552307.047,8643771.010,768.893
552355.508,8643758.698,772.952
552404.311,8643749.341,787.173
552454.304,8643750.213,758.129
552504.296,8643751.086,751.197
552554.289,8643751.958,759.117
552604.281,8643752.831,759.958
552654.273,8643753.704,763.278
552704.266,8643754.576,760.244
552754.258,8643755.449,794.563
552804.158,8643756.574,802.738
552842.855,8643788.236,810.678
552881.553,8643819.899,797.954
552920.250,8643851.561,781.984
552958.948,8643883.224,805.796
552997.645,8643914.886,822.049
553036.343,8643946.548,823.126
553080.028,8643950.072,798.420
553127.144,8643933.336,790.699
553174.259,8643916.599,765.662
552685.579,8641393.052,679.187
552720.762,8641425.195,675.273
552759.012,8641457.397,687.396
552797.261,8641489.599,687.295
552838.364,8641517.905,705.616
552880.613,8641544.644,708.518
552922.863,8641571.383,725.217
552965.113,8641598.122,734.082
553007.362,8641624.861,742.250
553052.438,8641646.403,744.535
553097.846,8641667.336,751.793
553143.253,8641688.268,752.420
553188.660,8641709.201,762.095
553234.097,8641730.043,785.702
553283.888,8641734.607,787.260
553333.680,8641739.170,788.409
553383.471,8641743.733,786.492
553433.262,8641748.296,789.490
553483.006,8641753.262,805.820
553532.505,8641760.329,810.699
553582.003,8641767.395,816.414
553625.446,8641784.230,830.753
553653.793,8641825.417,807.513
553659.846,8641873.323,814.050
553658.974,8641923.315,821.597
553660.620,8641943.562,826.449
553661.493,8641893.569,814.931
553662.366,8641843.577,809.640
553639.268,8641800.784,828.021
553605.226,8641768.691,820.850
553555.728,8641761.624,814.094
553506.230,8641754.557,806.369
553456.622,8641748.429,789.996
553406.830,8641743.866,787.022
553357.039,8641739.302,787.972
553307.248,8641734.739,787.041
553257.456,8641730.176,786.451
553210.014,8641716.842,771.806
553164.607,8641695.910,764.794
553119.199,8641674.977,758.677
553073.792,8641654.045,752.721
553028.384,8641633.112,751.778
552985.048,8641608.371,729.737
552942.798,8641581.633,722.915
552900.549,8641554.894,717.490
552858.299,8641528.155,699.252
552816.049,8641501.416,696.738
552777.172,8641470.072,694.750
552738.922,8641437.870,681.004
552700.673,8641405.668,669.906
551426.269,8639799.018,560.693
551384.454,8639822.468,577.830
551337.080,8639838.460,594.171
551289.707,8639854.453,612.866
551241.523,8639853.082,606.866
551192.865,8639841.573,622.169
551144.208,8639830.064,617.936
551095.551,8639818.554,632.656
551046.893,8639807.045,628.612
550998.236,8639795.536,616.299
550949.579,8639784.027,614.762
550900.921,8639772.517,605.344
550852.264,8639761.008,614.070
550803.607,8639749.499,620.598
550754.347,8639741.508,608.216
550704.631,8639736.193,608.921
550654.914,8639730.878,593.960
550605.197,8639725.563,602.577
550555.481,8639720.248,604.602
550505.764,8639714.933,599.681
550456.047,8639709.618,612.510
550406.331,8639704.303,618.991
550356.614,8639698.988,616.954
550306.897,8639693.673,609.581
550257.039,8639690.628,606.262
550207.047,8639689.755,618.400
550157.055,8639688.882,612.271
550107.062,8639688.010,618.085
550057.272,8639686.261,611.631
550011.943,8639665.160,629.969
549971.194,8639638.468,598.006
549941.591,8639598.174,589.211
549911.987,8639557.879,581.035
549882.384,8639517.585,564.644
549852.780,8639477.290,563.625
549815.853,8639444.887,564.934
549773.434,8639418.418,561.318
549731.015,8639391.949,553.427
549685.592,8639373.389,552.130
549636.282,8639365.110,556.752
549586.972,8639356.831,552.665
549537.662,8639348.552,568.841
549489.031,8639356.955,559.305
549440.571,8639369.267,557.397
549392.111,8639381.579,556.057
549343.650,8639393.891,556.140
549305.339,8639370.506,566.627
549270.607,8639334.539,591.805
549235.874,8639298.572,571.201
549201.141,8639262.606,552.003
549166.408,8639226.639,547.359
549131.675,8639190.672,546.530
549101.673,8639151.245,545.975
549077.924,8639107.245,555.562
549054.175,8639063.245,547.453
549036.857,8639018.743,531.472
549055.122,8638973.613,512.638
549104.735,8638967.407,511.618
549154.349,8638961.201,496.275
549203.962,8638954.995,494.831
549252.659,8638945.331,490.313
549298.810,8638926.093,490.376
549344.961,8638906.855,484.692
549385.889,8638883.611,482.900
549390.911,8638833.864,467.934
549395.932,8638784.117,453.604
549412.181,8638736.879,479.055
549428.818,8638689.728,494.939
549445.455,8638642.577,506.504
549462.519,8638595.761,511.309
549504.315,8638568.319,495.345
549546.112,8638540.878,499.973
549587.909,8638513.436,506.629
549629.705,8638485.994,501.817
549673.384,8638468.953,501.142
549722.148,8638480.003,514.157
549770.912,8638491.054,509.443
549819.675,8638502.104,499.008
549868.439,8638513.155,501.240
549915.037,8638531.113,500.462
549961.384,8638549.874,489.472
550007.731,8638568.634,493.743
550054.078,8638587.395,493.427
550100.425,8638606.156,493.377
550149.291,8638616.387,497.853
550198.395,8638625.813,483.302
550175.866,8638619.452,488.232
550126.762,8638610.026,500.259
550079.193,8638595.404,495.613
550032.846,8638576.643,497.866
549986.500,8638557.882,498.081
549940.153,8638539.122,493.850
549893.806,8638520.361,491.149
549846.068,8638506.034,493.935
549797.305,8638494.984,504.304
549748.541,8638483.934,506.037
549699.778,8638472.883,513.816
549652.232,8638468.812,499.651
549610.435,8638496.254,512.277
549568.638,8638523.695,497.349
549526.842,8638551.137,503.909
549485.045,8638578.578,503.867
549453.412,8638614.014,513.920
549436.776,8638661.165,507.728
549420.139,8638708.316,490.544
549403.502,8638755.467,459.176
549391.940,8638803.754,455.942
549386.918,8638853.501,467.678
549369.850,8638894.312,489.743
549323.699,8638913.551,489.691
549277.549,8638932.789,497.990
549230.760,8638949.627,489.461
549181.147,8638955.833,493.811
549131.533,8638962.039,498.343
549081.920,8638968.245,504.471
549044.819,8638990.167,520.657
549037.542,8639036.638,541.169
549061.291,8639080.638,542.435
549085.039,8639124.638,550.665
549108.788,8639168.638,545.975
549142.836,8639205.109,546.530
549177.569,8639241.076,549.819
549212.302,8639277.043,559.041
549247.035,8639313.010,566.511
549281.768,8639348.977,591.805
549316.501,8639384.944,571.283
549359.584,8639391.906,555.083
549408.044,8639379.594,556.057
549456.505,8639367.282,561.851
549504.965,8639354.970,557.722
549553.865,8639353.301,554.801
549603.174,8639361.580,553.066
549652.484,8639369.858,560.016
549701.794,8639378.137,556.280
549744.846,8639402.936,553.427
549787.265,8639429.406,561.318
549829.684,8639455.875,556.148
549862.010,8639493.232,557.255
549891.614,8639533.526,568.171
549921.217,8639573.821,581.746
549950.821,8639614.115,593.998
549981.453,8639653.173,601.208
550026.782,8639674.274,613.154
550073.492,8639689.424,614.208
550123.485,8639690.297,605.711
550173.477,8639691.169,608.394
550223.469,8639692.042,606.081
550273.462,8639692.915,607.829
550323.228,8639697.430,611.341
550372.945,8639702.745,616.398
550422.661,8639708.060,618.337
550472.378,8639713.375,593.153
550522.095,8639718.690,600.341
550571.811,8639724.005,603.672
550621.528,8639729.320,600.294
550671.245,8639734.636,601.058
550720.962,8639739.951,609.052
550770.678,8639745.266,614.136
550819.582,8639755.333,608.904
550868.240,8639766.842,614.070
550916.897,8639778.351,607.142
550965.554,8639789.861,618.602
551014.212,8639801.370,624.125
551062.869,8639812.879,614.138
551111.526,8639824.388,631.769
551160.184,8639835.898,628.362
551208.841,8639847.407,622.169
551257.498,8639858.916,614.890
551305.279,8639851.307,596.531
551352.653,8639835.314,585.523
551399.829,8639818.936,566.853
550492.821,8638375.780,510.854
550489.110,8638327.941,511.077
550473.294,8638280.508,520.905
550457.478,8638233.075,522.322
550441.485,8638185.704,533.215
550424.353,8638138.731,537.898
550407.222,8638091.758,543.508
550404.695,8638043.011,563.159
550410.090,8637993.303,541.122
550439.992,8637958.158,529.200
550481.072,8637929.655,510.814
550522.153,8637901.153,510.067
550563.233,8637872.650,529.026
550604.313,8637844.147,513.174
550646.496,8637817.761,533.835
550693.405,8637800.455,555.980
550740.315,8637783.149,543.336
550787.224,8637765.843,531.196
550833.162,8637776.727,546.003
550866.904,8637807.991,563.112
550882.896,8637855.364,565.912
550898.889,8637902.737,559.107
550920.351,8637947.766,561.498
550943.646,8637992.008,567.233
550966.940,8638036.250,552.237
550990.234,8638080.492,550.807
551013.529,8638124.734,554.387
551036.823,8638168.977,550.697
551060.117,8638213.219,539.779
551083.412,8638257.461,532.858
551106.706,8638301.703,553.010
551130.001,8638345.946,522.336
551153.011,8638390.334,521.423
551175.476,8638435.003,534.873
551197.942,8638479.671,551.278
551220.408,8638524.340,557.653
551242.873,8638569.009,561.242
551265.339,8638613.678,548.381
551287.804,8638658.347,558.077
551310.270,8638703.015,582.482
551336.079,8638745.276,568.439
551371.397,8638780.669,557.432
551406.714,8638816.062,574.049
551442.032,8638851.454,563.312
551477.350,8638886.847,573.802
551512.668,8638922.240,592.825
551547.986,8638957.633,575.051
551583.303,8638993.026,562.246
551619.099,8639027.930,571.174
551655.299,8639062.420,575.981
551691.499,8639096.909,579.351
551727.699,8639131.399,598.601
551763.899,8639165.889,579.096
551800.099,8639200.379,591.610
551835.308,8639235.850,602.956
551869.381,8639272.442,605.103
551903.454,8639309.035,617.477
551937.528,8639345.627,610.000
551971.601,8639382.219,616.276
552005.674,8639418.812,644.853
552039.748,8639455.404,634.535
552076.568,8639488.995,628.828
552116.039,8639519.688,655.834
552155.509,8639550.382,662.099
552194.979,8639581.075,663.401
552234.450,8639611.769,668.652
552273.920,8639642.462,672.097
552313.390,8639673.156,675.702
552352.172,8639704.682,645.652
552389.698,8639737.724,653.505
552427.224,8639770.766,660.032
552464.750,8639803.809,659.489
552502.276,8639836.851,692.675
552534.948,8639874.403,697.836
552565.148,8639914.252,696.150
552595.349,8639954.101,673.114
552625.549,8639993.950,675.721
552655.749,8640033.800,690.006
552685.949,8640073.649,682.653
552714.006,8640114.851,683.630
552737.010,8640159.245,688.893
552760.015,8640203.639,688.913
552783.020,8640248.032,698.158
552806.024,8640292.426,712.433
552829.029,8640336.819,718.967
552852.033,8640381.213,699.680
552875.038,8640425.606,701.208
552884.236,8640474.158,731.545
552889.571,8640523.872,735.468
552894.906,8640573.587,760.538
552900.241,8640623.301,764.562
552900.712,8640673.022,752.645
552895.512,8640722.751,739.057
552898.351,8640714.831,739.057
552903.551,8640665.103,758.374
552901.402,8640615.382,764.562
552896.068,8640565.668,758.264
552890.733,8640515.953,728.605
552885.398,8640466.239,720.747
552873.591,8640418.467,701.208
552850.586,8640374.073,699.680
552827.582,8640329.679,719.350
552804.577,8640285.286,694.212
552781.572,8640240.892,698.158
552758.568,8640196.499,688.913
552735.563,8640152.105,688.893
552712.559,8640107.712,667.107
552683.518,8640067.129,674.881
552653.318,8640027.280,682.680
552623.118,8639987.431,663.771
552592.917,8639947.582,673.871
552562.717,8639907.733,689.628
552532.517,8639867.884,687.537
552498.897,8639831.211,692.675
552461.371,8639798.169,659.489
552423.845,8639765.126,649.671
552386.319,8639732.084,653.505
552348.793,8639699.042,663.116
552309.770,8639667.807,687.026
552270.300,8639637.114,672.097
552230.830,8639606.420,658.062
552191.359,8639575.727,663.401
552151.889,8639545.033,648.005
552112.419,8639514.340,655.834
552072.948,8639483.646,628.828
552036.808,8639449.313,624.495
552002.735,8639412.720,644.853
551968.661,8639376.128,625.755
551934.588,8639339.535,610.000
551900.515,8639302.943,617.477
551866.441,8639266.350,590.582
551832.368,8639229.758,594.229
551796.888,8639194.557,591.610
551760.688,8639160.067,579.096
551724.487,8639125.577,592.630
551688.287,8639091.087,583.114
551652.087,8639056.597,575.981
551615.887,8639022.107,571.174
551580.204,8638987.088,554.062
551544.886,8638951.695,575.051
551509.568,8638916.303,597.901
551474.250,8638880.910,573.802
551438.933,8638845.517,547.340
551403.615,8638810.124,574.049
551368.297,8638774.731,563.688
551332.979,8638739.338,568.439
551308.898,8638695.836,586.222
551286.432,8638651.167,558.077
551263.967,8638606.498,553.964
551241.501,8638561.830,561.242
551219.036,8638517.161,557.653
551196.570,8638472.492,551.278
551174.104,8638427.823,517.392
551151.639,8638383.155,526.453
551128.512,8638338.826,533.135
551105.218,8638294.584,553.010
551081.924,8638250.342,532.858
551058.629,8638206.099,545.060
551035.335,8638161.857,550.697
551012.040,8638117.615,554.387
550988.746,8638073.373,555.318
550965.452,8638029.131,551.865
550942.157,8637984.888,571.953
550918.863,8637940.646,561.498
550898.445,8637895.170,559.107
550882.453,8637847.797,563.416
550866.460,8637800.424,563.112
550828.857,8637772.600,540.682
550782.751,8637765.361,531.196
550735.841,8637782.667,543.336
550688.932,8637799.974,553.423
550642.023,8637817.280,533.835
550600.279,8637844.513,513.174
550559.198,8637873.015,529.026
550518.118,8637901.518,510.067
550477.037,8637930.020,527.428
550435.957,8637958.523,529.200
550407.912,8637994.835,531.226
550402.517,8638044.543,563.159
550405.630,8638093.230,543.508
550422.761,8638140.203,537.898
550439.893,8638187.177,533.215
550455.864,8638234.555,522.322
550471.679,8638281.988,520.905
550487.495,8638329.421,511.077
553255.560,8641920.055,819.248
553207.538,8641907.483,846.507
553159.168,8641894.820,837.136
553110.798,8641882.156,842.247
553062.428,8641869.492,842.995
553014.059,8641856.829,832.644
552965.689,8641844.165,828.890
552917.319,8641831.501,826.894
552868.877,8641819.119,822.923
552820.423,8641806.782,826.821
552771.969,8641794.444,815.217
552723.515,8641782.107,812.948
552675.061,8641769.770,813.777
552626.607,8641757.433,785.103
552578.152,8641745.096,800.066
552529.698,8641732.759,779.700
552481.244,8641720.422,789.026
552432.790,8641708.084,783.007
552384.336,8641695.747,756.845
552335.882,8641683.410,762.605
552287.428,8641671.073,751.329
552238.725,8641659.792,750.100
552189.874,8641649.132,749.158
552141.024,8641638.472,739.498
552092.173,8641627.812,746.238
552043.323,8641617.152,730.092
551994.472,8641606.492,738.083
551945.622,8641595.832,732.269
551896.771,8641585.172,741.852
551847.921,8641574.512,733.776
551798.489,8641568.827,740.377
551748.497,8641567.955,718.930
551698.504,8641567.082,735.819
551648.512,8641566.209,717.407
551598.520,8641565.337,712.122
551548.527,8641564.464,707.408
551498.535,8641563.592,706.997
551448.542,8641562.719,708.196
551398.550,8641561.846,707.161
551348.558,8641560.974,714.138
551298.669,8641563.378,720.355
551248.831,8641567.403,724.606
551198.993,8641571.429,707.169
551149.156,8641575.454,712.311
551099.318,8641579.479,718.233
551049.480,8641583.504,720.795
550999.642,8641587.530,718.284
550949.805,8641591.555,699.853
550899.967,8641595.580,705.507
550850.129,8641599.605,697.877
550800.292,8641603.631,684.693
550750.387,8641602.972,683.583
550700.454,8641600.377,684.178
550650.522,8641597.782,683.058
550600.589,8641595.188,685.081
550550.656,8641592.593,679.574
550506.422,8641574.974,683.329
550467.329,8641543.802,685.370
550428.236,8641512.629,663.430
550392.575,8641477.820,643.631
550359.197,8641440.592,628.778
550325.819,8641403.364,618.771
550299.063,8641363.669,632.712
550299.936,8641313.676,635.484
550306.587,8641265.289,627.533
550331.628,8641222.012,626.493
550363.483,8641185.164,614.256
550405.235,8641157.654,614.847
550446.987,8641130.144,616.217
550488.738,8641102.634,609.837
550530.490,8641075.125,614.397
550572.242,8641047.615,600.224
550613.994,8641020.105,597.981
550655.746,8640992.595,595.973
550698.807,8640968.240,578.160
550747.764,8640958.079,585.864
550796.721,8640947.919,583.445
550845.678,8640937.759,584.422
