HeightBatt1,Easting,Northing
655.71923828125,513880.162,8666910.750
622.542663574219,513924.852,8666888.326
623.506042480469,513969.542,8666865.902
660.5380859375,514014.232,8666843.479
689.810607910156,514058.921,8666821.055
686.799865722656,514103.611,8666798.631
676.693969726563,514148.301,8666776.207
679.463134765625,514192.991,8666753.783
679.773803710938,514237.680,8666731.359
666.902282714844,514282.370,8666708.936
669.005737304688,514327.060,8666686.512
676.231567382813,514371.750,8666664.088
675.716430664063,514413.317,8666636.601
667.054809570313,514453.409,8666606.724
671.405212402344,514493.501,8666576.847
669.163940429688,514533.592,8666546.970
679.449340820313,514573.684,8666517.093
676.52587890625,514613.776,8666487.215
674.684997558594,514653.868,8666457.338
652.741882324219,514693.959,8666427.461
651.186096191406,514734.051,8666397.584
646.215270996094,514774.143,8666367.706
647.445617675781,514814.235,8666337.829
646.112731933594,514854.327,8666307.952
663.590698242188,514894.418,8666278.075
657.770385742188,514934.144,8666247.733
659.913452148438,514972.494,8666215.651
649.429016113281,515010.844,8666183.569
651.546447753906,515049.194,8666151.487
657.88427734375,515087.544,8666119.405
664.250122070313,515125.895,8666087.323
675.183837890625,515164.245,8666055.241
675.394165039063,515202.595,8666023.159
682.71337890625,515240.945,8665991.077
680.573791503906,515279.296,8665958.994
675.47119140625,515318.011,8665927.358
675.59033203125,515356.975,8665896.024
662.3037109375,515395.939,8665864.690
658.922119140625,515434.903,8665833.356
642.790893554688,515473.867,8665802.022
638.2119140625,515512.831,8665770.688
624.860290527344,515551.795,8665739.354
611.915161132813,515591.056,8665708.578
621.153137207031,515638.759,8665693.597
620.482177734375,515686.462,8665678.616
628.116394042969,515734.165,8665663.634
628.24560546875,515781.868,8665648.653
637.122680664063,515829.571,8665633.672
642.805419921875,515877.274,8665618.691
632.373168945313,515914.347,8665585.796
639.940856933594,515950.314,8665551.063
633.89990234375,515986.281,8665516.330
640.581604003906,516022.248,8665481.597
645.753051757813,516058.215,8665446.864
662.990356445313,516094.182,8665412.131
671.60205078125,516130.149,8665377.398
661.709228515625,516169.371,8665347.274
664.520751953125,516214.128,8665324.984
677.639587402344,516258.885,8665302.694
692.322021484375,516303.641,8665280.404
696.366821289063,516348.398,8665258.114
704.517822265625,516393.155,8665235.824
702.92236328125,516437.911,8665213.534
700.941589355469,516482.668,8665191.244
674.965759277344,516527.425,8665168.955
677.924011230469,516572.181,8665146.665
689.597412109375,516616.938,8665124.375
691.587341308594,516661.695,8665102.085
679.993957519531,516706.451,8665079.795
669.865844726563,516751.208,8665057.505
667.756469726563,516798.218,8665062.246
666.161865234375,516846.047,8665076.819
654.460571289063,516893.876,8665091.392
640.26513671875,516940.945,8665107.824
646.938110351563,516985.269,8665130.962
642.803527832031,517029.593,8665154.099
635.93115234375,517073.917,8665177.237
637.083862304688,517118.242,8665200.375
633.099548339844,517167.578,8665203.877
635.807800292969,517217.570,8665204.749
644.866088867188,517267.562,8665205.622
649.685974121094,517306.948,8665175.424
653.89697265625,517345.912,8665144.090
666.044982910156,517384.875,8665112.756
678.977783203125,517420.281,8665078.811
682.599487304688,517438.186,8665032.127
683.507202148438,517456.090,8664985.443
690.174743652344,517473.995,8664938.758
695.600280761719,517491.900,8664892.074
686.36328125,517509.804,8664845.390
692.032531738281,517519.340,8664797.075
687.193603515625,517520.213,8664747.082
685.729858398438,517521.086,8664697.090
687.816955566406,517521.958,8664647.098
694.525024414063,517522.831,8664597.105
702.35986328125,517523.703,8664547.113
704.014282226563,517524.576,8664497.121
707.484375,517532.450,8664449.668
707.703125,517563.831,8664410.742
705.354736328125,517595.213,8664371.816
697.061645507813,517626.594,8664332.890
695.83740234375,517657.975,8664293.964
676.665405273438,517689.356,8664255.039
648.754028320313,517729.680,8664226.794
657.821044921875,517773.518,8664202.749
663.788757324219,517817.357,8664178.703
670.285827636719,517861.195,8664154.658
682.933654785156,517905.034,8664130.612
695.370422363281,517948.872,8664106.567
713.136596679688,517992.711,8664082.521
707.986083984375,518036.549,8664058.476
699.056640625,518080.388,8664034.430
687.078918457031,518124.226,8664010.385
665.88525390625,518168.065,8663986.339
669.796203613281,518211.903,8663962.294
671.609191894531,518255.742,8663938.248
673.655151367188,518299.580,8663914.203
677.320068359375,518343.418,8663890.157
670.298645019531,518386.887,8663865.534
672.322082519531,518427.044,8663835.745
669.725158691406,518467.202,8663805.956
688.727722167969,518507.359,8663776.166
707.398193359375,518547.516,8663746.377
706.236999511719,518587.673,8663716.588
701.283630371094,518627.830,8663686.799
711.566833496094,518667.988,8663657.009
688.051635742188,518709.134,8663635.410
646.349060058594,518755.226,8663654.787
618.69189453125,518801.319,8663674.163
605.316772460938,518820.022,8663711.395
621.824279785156,518819.149,8663761.387
640.158996582031,518818.277,8663811.380
667.670654296875,518817.404,8663861.372
708.460693359375,518816.532,8663911.365
715.016723632813,518844.983,8663947.956
719.30126953125,518883.475,8663979.867
695.399597167969,518921.968,8664011.779
662.781616210938,518932.796,8664055.221
673.680969238281,518928.364,8664105.024
693.832702636719,518923.932,8664154.827
704.52392578125,518919.499,8664204.630
694.273681640625,518915.067,8664254.434
689.039733886719,518910.635,8664304.237
686.463928222656,518906.203,8664354.040
673.227966308594,518863.152,8664348.565
652.285278320313,518814.864,8664335.594
622.962829589844,518765.032,8664333.570
511.613830566406,517239.147,8666042.059
523.025939941406,517239.085,8666088.973
549.340209960938,517241.149,8666138.930
569.600708007813,517243.214,8666188.887
589.926818847656,517245.278,8666238.845
600.547180175781,517247.343,8666288.802
612.968872070313,517231.026,8666329.202
665.307861328125,517188.946,8666356.207
675.091064453125,517146.865,8666383.212
679.075073242188,517104.785,8666410.216
680.671569824219,517062.705,8666437.221
684.054626464844,517020.625,8666464.226
684.191040039063,516978.545,8666491.231
678.673889160156,516936.464,8666518.235
662.191711425781,516894.384,8666545.240
662.191711425781,516904.183,8666541.328
678.673889160156,516946.263,8666514.323
686.653198242188,516988.344,8666487.319
681.213439941406,517030.424,8666460.314
676.836059570313,517072.504,8666433.309
678.736206054688,517114.584,8666406.304
672.746643066406,517156.664,8666379.300
653.717590332031,517198.745,8666352.295
612.968872070313,517240.825,8666325.290
600.547180175781,517249.003,8666280.550
589.926818847656,517246.939,8666230.593
569.600708007813,517244.874,8666180.636
549.340209960938,517242.810,8666130.678
523.025939941406,517240.745,8666080.721
659.8046875,517874.486,8665562.605
666.027770996094,517829.959,8665577.381
662.328735351563,517783.218,8665595.138
654.27734375,517736.477,8665612.894
616.707275390625,517689.736,8665630.651
605.101318359375,517642.996,8665648.407
585.640014648438,517596.255,8665666.164
561.087341308594,517549.514,8665683.920
549.187866210938,517502.773,8665701.677
537.962280273438,517467.838,8665717.088
550.125183105469,517514.579,8665699.331
564.802124023438,517561.320,8665681.575
585.640014648438,517608.060,8665663.818
611.642150878906,517654.801,8665646.062
637.571838378906,517701.542,8665628.305
654.27734375,517748.283,8665610.549
661.535949707031,517795.024,8665592.792
663.17724609375,517841.765,8665575.036
699.990295410156,523028.560,8666901.258
709.799377441406,523077.833,8666898.284
716.997253417969,523127.664,8666894.178
728.548095703125,523177.496,8666890.072
750.702697753906,523227.327,8666885.966
761.030029296875,523261.175,8666857.621
753.302734375,523284.313,8666813.297
695.65673828125,523307.451,8666768.972
678.916015625,523307.234,8666734.414
681.405578613281,523258.946,8666721.443
686.417236328125,523210.657,8666708.471
711.233581542969,523162.369,8666695.500
719.326293945313,523113.698,8666688.702
739.90185546875,523064.196,8666695.738
734.779968261719,523014.694,8666702.775
717.892211914063,522965.191,8666709.812
719.290649414063,522915.689,8666716.848
704.566101074219,522866.187,8666723.885
705.872009277344,522816.684,8666730.922
688.203308105469,522767.182,8666737.958
677.210327148438,522717.679,8666744.995
672.267211914063,522668.177,8666752.032
659.0068359375,522618.675,8666759.068
643.516906738281,522569.172,8666766.105
649.01123046875,522519.729,8666773.417
639.948669433594,522471.690,8666787.285
643.347106933594,522423.652,8666801.153
654.49267578125,522375.614,8666815.021
650.634155273438,522327.575,8666828.889
662.030456542969,522279.537,8666842.757
676.690551757813,522231.499,8666856.625
675.169555664063,522182.843,8666867.706
689.646606445313,522133.441,8666875.412
694.3193359375,522084.038,8666883.118
714.207336425781,522034.636,8666890.825
712.8984375,522051.821,8666890.168
692.391357421875,522101.223,8666882.462
688.446533203125,522150.626,8666874.756
674.60986328125,522200.029,8666867.050
676.690551757813,522248.221,8666853.879
662.512817382813,522296.260,8666840.011
650.907409667969,522344.298,8666826.143
654.592102050781,522392.336,8666812.275
646.244384765625,522440.375,8666798.407
639.948669433594,522488.413,8666784.539
652.921569824219,522536.889,8666772.714
647.701538085938,522586.391,8666765.677
665.710205078125,522635.894,8666758.641
678.525329589844,522685.396,8666751.604
682.955627441406,522734.899,8666744.567
694.135070800781,522784.401,8666737.531
711.666625976563,522833.903,8666730.494
710.269409179688,522883.406,8666723.457
725.662353515625,522932.908,8666716.421
723.33203125,522982.410,8666709.384
738.223327636719,523031.913,8666702.347
741.229125976563,523081.415,8666695.311
712.997985839844,523130.867,8666689.108
702.452087402344,523179.155,8666702.080
698.054382324219,523227.443,8666715.051
676.368469238281,523275.731,8666728.023
668.894165039063,523318.545,8666743.397
716.869079589844,523295.407,8666787.722
755.639282226563,523272.269,8666832.046
757.73828125,523249.132,8666876.370
744.795227050781,523202.945,8666885.968
723.890380859375,523153.114,8666890.074
713.087890625,523103.283,8666894.180
706.442504882813,523053.452,8666898.286
692.468444824219,522178.560,8667108.084
707.426696777344,522223.713,8667129.022
722.733276367188,522269.319,8667149.517
738.87060546875,522314.926,8667170.012
730.820190429688,522361.868,8667185.908
693.89404296875,522411.366,8667192.975
669.642883300781,522460.864,8667200.041
680.945678710938,522435.621,8667194.417
719.11279296875,522386.122,8667187.350
740.006469726563,522337.320,8667177.883
735.246887207031,522291.714,8667157.388
709.840515136719,522246.107,8667136.893
694.888000488281,522200.501,8667116.398
799.894165039063,520655.650,8671052.105
801.6962890625,520629.998,8671009.187
798.678955078125,520604.346,8670966.268
796.059692382813,520578.695,8670923.350
794.091247558594,520553.043,8670880.431
804.258544921875,520527.392,8670837.513
802.519836425781,520501.740,8670794.594
799.0263671875,520476.088,8670751.676
790.901916503906,520450.437,8670708.757
802.161376953125,520424.785,8670665.839
801.072875976563,520399.134,8670622.920
799.627807617188,520373.482,8670580.002
811.548400878906,520347.831,8670537.083
810.1201171875,520322.179,8670494.165
811.5615234375,520296.527,8670451.246
811.125305175781,520270.876,8670408.328
824.931701660156,520245.224,8670365.409
818.421691894531,520219.573,8670322.491
812.533874511719,520193.921,8670279.572
819.88720703125,520168.270,8670236.654
814.71875,520142.618,8670193.735
808.088684082031,520116.966,8670150.817
798.131652832031,520095.592,8670105.644
795.603088378906,520074.691,8670060.223
793.078186035156,520053.790,8670014.801
782.237487792969,520032.888,8669969.379
781.118713378906,520011.987,8669923.957
783.169982910156,519991.086,8669878.535
783.485534667969,519970.185,8669833.114
798.411193847656,519949.283,8669787.692
795.856750488281,519928.382,8669742.270
793.093444824219,519907.481,8669696.848
794.1591796875,519886.580,8669651.427
794.533752441406,519865.678,8669606.005
798.111938476563,519844.777,8669560.583
797.870544433594,519823.876,8669515.161
797.733093261719,519809.193,8669468.049
790.130615234375,519804.218,8669418.297
779.56689453125,519799.243,8669368.545
773.913330078125,519794.269,8669318.793
780.468627929688,519789.294,8669269.041
776.014282226563,519784.320,8669219.289
774.073608398438,519779.345,8669169.537
771.500854492188,519774.371,8669119.785
768.546447753906,519772.248,8669070.524
754.208435058594,519793.559,8669025.293
739.747802734375,519814.870,8668980.062
725.615661621094,519836.181,8668934.831
713.971130371094,519857.492,8668889.600
705.598327636719,519878.802,8668844.369
695.427917480469,519900.113,8668799.138
687.120422363281,519921.424,8668753.907
687.120422363281,519917.718,8668757.080
695.427917480469,519896.407,8668802.311
705.598327636719,519875.096,8668847.542
713.353088378906,519853.785,8668892.773
725.615661621094,519832.475,8668938.004
739.747802734375,519811.164,8668983.235
768.301696777344,519789.853,8669028.467
782.98486328125,519768.542,8669073.698
771.500854492188,519772.715,8669123.326
774.364624023438,519777.689,8669173.078
776.014282226563,519782.664,8669222.830
782.873596191406,519787.638,8669272.582
773.913330078125,519792.613,8669322.334
783.300048828125,519797.588,8669372.086
790.130615234375,519802.562,8669421.838
801.771423339844,519807.537,8669471.590
797.870544433594,519823.185,8669518.444
798.111938476563,519844.086,8669563.866
794.533752441406,519864.988,8669609.288
794.1591796875,519885.889,8669654.710
793.093444824219,519906.790,8669700.132
795.856750488281,519927.691,8669745.553
803.434753417969,519948.593,8669790.975
800.046997070313,519969.494,8669836.397
783.169982910156,519990.395,8669881.819
781.118713378906,520011.296,8669927.240
790.658325195313,520032.198,8669972.662
793.078186035156,520053.099,8670018.084
795.603088378906,520074.000,8670063.506
798.131652832031,520094.901,8670108.928
808.088684082031,520116.521,8670153.971
814.71875,520142.173,8670196.889
819.88720703125,520167.825,8670239.808
812.533874511719,520193.476,8670282.726
818.421691894531,520219.128,8670325.645
824.931701660156,520244.779,8670368.563
816.37744140625,520270.431,8670411.482
811.5615234375,520296.082,8670454.400
810.1201171875,520321.734,8670497.319
811.548400878906,520347.386,8670540.237
799.627807617188,520373.037,8670583.156
801.072875976563,520398.689,8670626.074
802.161376953125,520424.340,8670668.993
810.476928710938,520449.992,8670711.911
799.0263671875,520475.644,8670754.830
802.519836425781,520501.295,8670797.748
804.258544921875,520526.947,8670840.667
794.091247558594,520552.598,8670883.585
796.059692382813,520578.250,8670926.503
798.678955078125,520603.901,8670969.422
808.373413085938,520629.553,8671012.340
799.894165039063,520655.345,8671055.168
801.620239257813,520683.908,8671096.207
791.412902832031,520712.470,8671137.246
792.229858398438,520741.033,8671178.284
791.06982421875,520769.596,8671219.323
783.164184570313,520798.158,8671260.362
789.233825683594,520826.721,8671301.401
787.982543945313,520855.284,8671342.439
792.727844238281,520883.846,8671383.478
791.41357421875,520912.409,8671424.517
802.535827636719,520940.971,8671465.555
816.364807128906,520968.952,8671506.979
824.599243164063,520995.530,8671549.330
841.0126953125,521022.108,8671591.681
839.160583496094,521048.686,8671634.032
832.619262695313,521075.265,8671676.383
837.721557617188,521101.843,8671718.733
843.940551757813,521128.421,8671761.084
837.3046875,521155.000,8671803.435
834.694580078125,521181.578,8671845.786
837.128601074219,521208.156,8671888.137
836.632141113281,521234.735,8671930.488
831.768798828125,521261.313,8671972.838
828.8388671875,521287.891,8672015.189
815.276733398438,521314.470,8672057.540
826.806640625,521318.950,8672107.333
846.497375488281,521323.408,8672157.134
853.46923828125,521327.867,8672206.935
856.137573242188,521332.325,8672256.736
859.0166015625,521336.783,8672306.537
867.314025878906,521341.241,8672356.338
873.633239746094,521345.699,8672406.139
874.659057617188,521350.158,8672455.939
884.474487304688,521354.616,8672505.740
889.537475585938,521359.074,8672555.541
889.482116699219,521363.532,8672605.342
890.7666015625,521367.990,8672655.143
873.212585449219,521372.449,8672704.944
891.176879882813,521367.218,8672752.978
899.492431640625,521345.476,8672798.004
907.19921875,521323.734,8672843.029
907.242858886719,521301.992,8672888.055
899.461242675781,521280.250,8672933.080
890.889892578125,521258.508,8672978.105
872.202880859375,521236.766,8673023.131
892.668212890625,521218.343,8673022.631
906.542236328125,521203.362,8672974.928
892.24951171875,521188.381,8672927.225
896.889709472656,521173.399,8672879.523
890.291198730469,521158.418,8672831.820
886.881591796875,521143.437,8672784.117
883.538940429688,521128.456,8672736.414
896.924560546875,521113.475,8672688.711
893.805053710938,521098.494,8672641.008
890.022766113281,521083.513,8672593.305
892.595153808594,521068.531,8672545.602
903.339172363281,521053.550,8672497.899
899.469787597656,521037.100,8672450.748
894.320983886719,521017.000,8672404.965
885.973449707031,520996.901,8672359.183
876.680908203125,520976.802,8672313.401
867.918640136719,520956.702,8672267.619
856.055603027344,520936.603,8672221.836
851.511901855469,520916.504,8672176.054
849.964965820313,520896.404,8672130.272
854.932983398438,520876.305,8672084.490
853.714599609375,520856.206,8672038.707
850.859558105469,520836.107,8671992.925
850.315673828125,520816.007,8671947.143
846.017761230469,520795.908,8671901.360
840.429931640625,520775.809,8671855.578
839.423950195313,520755.709,8671809.796
833.235717773438,520735.610,8671764.014
827.576049804688,520715.511,8671718.231
822.668701171875,520695.411,8671672.449
827.102600097656,520675.312,8671626.667
829.688293457031,520655.213,8671580.884
835.789001464844,520635.113,8671535.102
848.478088378906,520615.014,8671489.320
851.491882324219,520594.915,8671443.538
859.895812988281,520574.815,8671397.755
870.677795410156,520554.716,8671351.973
877.770263671875,520534.617,8671306.191
877.276550292969,520514.517,8671260.409
864.924560546875,520494.791,8671214.465
857.675170898438,520475.284,8671168.427
847.6318359375,520455.778,8671122.389
838.512329101563,520436.272,8671076.351
827.806762695313,520416.765,8671030.313
819.83056640625,520397.259,8670984.275
811.941955566406,520377.752,8670938.237
803.412658691406,520358.246,8670892.199
796.290893554688,520338.739,8670846.161
796.290893554688,520330.227,8670831.196
792.874694824219,520349.733,8670877.234
800.519165039063,520369.239,8670923.272
809.256408691406,520388.746,8670969.310
815.5986328125,520408.252,8671015.348
825.826416015625,520427.759,8671061.386
835.170593261719,520447.265,8671107.424
839.276428222656,520466.772,8671153.462
849.82763671875,520486.278,8671199.500
862.971862792969,520505.801,8671245.531
862.189331054688,520525.901,8671291.313
863.236938476563,520546.000,8671337.096
857.426391601563,520566.099,8671382.878
847.934753417969,520586.199,8671428.660
834.671936035156,520606.298,8671474.442
830.964477539063,520626.397,8671520.225
826.230712890625,520646.497,8671566.007
815.639770507813,520666.596,8671611.789
815.966979980469,520686.695,8671657.571
819.093994140625,520706.795,8671703.354
824.511596679688,520726.894,8671749.136
826.989501953125,520746.993,8671794.918
832.147888183594,520767.093,8671840.701
836.987182617188,520787.192,8671886.483
837.806091308594,520807.291,8671932.265
842.224914550781,520827.391,8671978.047
845.953186035156,520847.490,8672023.830
848.123229980469,520867.589,8672069.612
843.322509765625,520887.689,8672115.394
844.500610351563,520907.788,8672161.177
846.581359863281,520927.887,8672206.959
852.921875,520947.987,8672252.741
863.524047851563,520968.086,8672298.523
874.648132324219,520988.185,8672344.306
881.776062011719,521008.285,8672390.088
889.865905761719,521028.384,8672435.870
895.693359375,521046.576,8672482.368
892.595153808594,521061.558,8672530.071
895.602172851563,521076.539,8672577.774
898.724243164063,521091.520,8672625.477
883.708618164063,521106.501,8672673.180
888.340881347656,521121.482,8672720.883
891.047546386719,521136.463,8672768.585
892.827514648438,521151.444,8672816.288
886.451782226563,521166.426,8672863.991
892.24951171875,521181.407,8672911.694
908.048034667969,521196.388,8672959.397
905.291748046875,521211.369,8673007.100
880.048583984375,521227.984,8673045.915
888.703979492188,521249.726,8673000.890
890.562744140625,521271.468,8672955.864
899.175354003906,521293.210,8672910.839
908.3662109375,521314.952,8672865.814
901.500915527344,521336.694,8672820.788
890.539916992188,521358.436,8672775.763
874.621826171875,521376.708,8672730.090
872.592102050781,521372.249,8672680.289
889.552185058594,521367.791,8672630.488
890.475830078125,521363.333,8672580.688
888.768920898438,521358.875,8672530.887
879.899658203125,521354.417,8672481.086
882.4482421875,521349.959,8672431.285
870.189270019531,521345.500,8672381.484
865.211120605469,521341.042,8672331.683
858.856384277344,521336.584,8672281.883
851.818542480469,521332.126,8672232.082
849.869750976563,521327.668,8672182.281
841.760375976563,521323.209,8672132.480
820.582092285156,521318.751,8672082.679
821.708251953125,521303.604,8672036.465
823.702758789063,521277.026,8671994.114
827.108032226563,521250.448,8671951.763
833.468200683594,521223.869,8671909.412
830.831787109375,521197.291,8671867.061
829.997131347656,521170.713,8671824.710
840.226928710938,521144.134,8671782.360
833.348693847656,521117.556,8671740.009
830.666442871094,521090.978,8671697.658
835.902526855469,521064.400,8671655.307
832.506958007813,521037.821,8671612.956
833.025146484375,521011.243,8671570.605
821.057495117188,520984.665,8671528.255
806.424377441406,520957.733,8671486.137
799.860778808594,520929.170,8671445.099
791.629455566406,520900.608,8671404.060
785.861328125,520872.045,8671363.021
788.679077148438,520843.482,8671321.982
780.930114746094,520814.920,8671280.944
786.366577148438,520786.357,8671239.905
785.209106445313,520757.795,8671198.866
797.339416503906,520729.232,8671157.828
796.700622558594,520700.669,8671116.789
795.637451171875,520672.107,8671075.750
666.724426269531,522798.451,8664546.795
687.980529785156,522830.110,8664584.864
696.931884765625,522862.795,8664622.703
716.547912597656,522895.479,8664660.541
713.98974609375,522928.163,8664698.379
712.361389160156,522960.848,8664736.217
713.284301757813,522993.546,8664774.044
704.807739257813,523026.528,8664811.622
718.802490234375,523059.511,8664849.201
729.499084472656,523092.494,8664886.779
726.09326171875,523125.477,8664924.357
734.291625976563,523158.460,8664961.936
739.798156738281,523191.443,8664999.514
728.142517089844,523224.425,8665037.092
726.929809570313,523268.433,8665059.383
706.249206542969,523314.526,8665078.760
715.768737792969,523357.494,8665085.472
705.926696777344,523388.187,8665046.002
667.769287109375,523418.881,8665006.531
651.185424804688,523419.960,8664959.353
658.013244628906,523412.254,8664909.950
676.892822265625,523404.548,8664860.548
655.681030273438,523396.842,8664811.145
626.500671386719,523389.136,8664761.743
620.536743164063,523381.430,8664712.340
598.40283203125,523373.724,8664662.937
624.20947265625,523366.018,8664613.535
649.087585449219,523358.312,8664564.132
650.130187988281,523350.606,8664514.730
635.476989746094,523342.900,8664465.327
626.568603515625,523333.098,8664416.353
658.896301269531,523320.786,8664367.893
688.752014160156,523308.474,8664319.432
683.328491210938,523296.162,8664270.972
651.062133789063,523283.850,8664222.511
621.183410644531,523271.538,8664174.051
605.660095214844,523251.507,8664128.293
589.323181152344,523230.894,8664082.739
593.651306152344,523210.282,8664037.186
626.686889648438,523189.669,8663991.632
658.048095703125,523169.057,8663946.079
679.234375,523148.444,8663900.525
668.682922363281,523127.832,8663854.972
640.908935546875,523107.219,8663809.418
619.543518066406,523086.607,8663763.864
599.08984375,523065.995,8663718.311
585.259033203125,523045.208,8663672.837
574.375061035156,523024.361,8663627.390
588.283325195313,523003.515,8663581.943
613.810852050781,522982.668,8663536.496
641.71728515625,522961.821,8663491.049
649.572998046875,522940.975,8663445.602
627.45947265625,522920.128,8663400.155
603.375122070313,522899.282,8663354.708
569.165710449219,522878.435,8663309.262
554.811645507813,522857.589,8663263.815
552.251098632813,522836.742,8663218.368
562.314086914063,522815.895,8663172.921
593.904357910156,522795.049,8663127.474
607.974548339844,522775.226,8663081.600
623.095947265625,522757.638,8663034.796
595.411682128906,522740.050,8662987.992
582.423217773438,522722.462,8662941.187
601.661315917969,522704.873,8662894.383
628.565551757813,522687.285,8662847.578
643.897216796875,522669.697,8662800.774
625.083129882813,522652.109,8662753.969
582.546691894531,522634.520,8662707.165
558.98828125,522616.932,8662660.361
561.31396484375,522599.344,8662613.556
543.992309570313,522581.756,8662566.752
571.253173828125,522564.167,8662519.947
577.893615722656,522546.579,8662473.143
590.360229492188,522528.991,8662426.339
617.33203125,522511.403,8662379.534
640.086669921875,522493.814,8662332.730
641.461669921875,522476.226,8662285.925
623.15185546875,522458.638,8662239.121
612.499633789063,522441.050,8662192.316
575.360656738281,522423.461,8662145.512
550.442199707031,522405.873,8662098.708
535.648315429688,522388.285,8662051.903
509.121734619141,522370.697,8662005.099
519.682800292969,522353.108,8661958.294
540.136169433594,522333.685,8661912.319
574.756896972656,522310.169,8661868.194
600.108337402344,522286.653,8661824.069
581.777160644531,522263.138,8661779.944
559.780456542969,522239.622,8661735.819
541.114013671875,522216.106,8661691.694
518.005554199219,522192.591,8661647.569
526.889892578125,522169.075,8661603.444
547.678039550781,522145.559,8661559.319
575.0556640625,522122.044,8661515.194
600.808166503906,522098.528,8661471.069
604.497192382813,522075.013,8661426.944
588.52197265625,522051.497,8661382.820
572.576354980469,522027.981,8661338.695
559.509460449219,522004.466,8661294.570
552.577087402344,521979.563,8661251.269
563.024658203125,521952.053,8661209.517
603.466857910156,521924.544,8661167.765
602.262756347656,521897.034,8661126.013
587.662414550781,521869.524,8661084.261
570.166198730469,521842.014,8661042.509
556.4228515625,521814.505,8661000.758
562.036071777344,521786.995,8660959.006
580.908996582031,521759.485,8660917.254
596.248901367188,521731.976,8660875.502
586.932312011719,521704.466,8660833.750
558.924133300781,521675.863,8660792.835
558.942260742188,521642.725,8660755.394
566.693359375,521609.587,8660717.952
555.547973632813,521576.449,8660680.510
560.903564453125,521543.311,8660643.068
564.557006835938,521510.173,8660605.627
580.031799316406,521477.036,8660568.185
599.250122070313,521443.898,8660530.743
588.616088867188,521411.426,8660492.745
598.238342285156,521380.444,8660453.500
616.370849609375,521349.462,8660414.256
624.009216308594,521318.480,8660375.011
624.279907226563,521287.499,8660335.767
611.972045898438,521256.517,8660296.522
615.702209472656,521225.535,8660257.278
617.951416015625,521192.150,8660248.243
648.47021484375,521156.183,8660282.975
638.70849609375,521134.670,8660322.558
625.978759765625,521142.915,8660371.873
629.473266601563,521151.160,8660421.189
622.003845214844,521159.405,8660470.504
621.249816894531,521167.651,8660519.820
629.046813964844,521175.896,8660569.135
628.019226074219,521184.141,8660618.451
634.818054199219,521192.386,8660667.766
622.705322265625,521200.631,8660717.082
618.114807128906,521208.876,8660766.397
623.478454589844,521217.121,8660815.713
622.487548828125,521225.366,8660865.028
633.092834472656,521233.611,8660914.344
628.154663085938,521241.951,8660963.638
624.447265625,521255.819,8661011.676
608.860046386719,521269.687,8661059.715
605.856811523438,521283.555,8661107.753
608.682189941406,521297.423,8661155.791
619.5380859375,521311.291,8661203.830
619.84814453125,521325.159,8661251.868
636.800964355469,521332.677,8661300.748
649.577880859375,521331.805,8661350.740
658.923706054688,521330.932,8661400.733
671.335571289063,521330.059,8661450.725
667.409362792969,521329.187,8661500.717
661.052734375,521329.831,8661550.512
657.717590332031,521343.699,8661598.550
648.059265136719,521357.567,8661646.589
635.787719726563,521371.435,8661694.627
626.810913085938,521385.303,8661742.665
639.883972167969,521399.171,8661790.704
655.579223632813,521413.039,8661838.742
664.951965332031,521419.316,8661887.787
673.434448242188,521418.443,8661937.779
674.176879882813,521417.570,8661987.771
667.719055175781,521416.698,8662037.764
661.343200683594,521415.825,8662087.756
660.860229492188,521440.229,8662126.865
668.136352539063,521477.278,8662160.441
672.513122558594,521514.326,8662194.018
673.887634277344,521551.375,8662227.595
650.028747558594,521588.423,8662261.172
638.834167480469,521624.292,8662295.967
630.154357910156,521659.025,8662331.934
640.15771484375,521693.758,8662367.901
631.283142089844,521728.491,8662403.868
635.478332519531,521763.224,8662439.835
640.66845703125,521797.957,8662475.802
650.491638183594,521832.690,8662511.769
656.334899902344,521867.422,8662547.736
650.564086914063,521855.088,8662595.859
641.006164550781,521842.116,8662644.147
641.50732421875,521829.145,8662692.436
648.810791015625,521816.173,8662740.724
651.028869628906,521803.202,8662789.012
661.934326171875,521790.283,8662837.309
663.128967285156,521789.411,8662887.302
673.095947265625,521788.538,8662937.294
679.149475097656,521787.665,8662987.286
652.05419921875,521786.793,8663037.279
632.262878417969,521812.534,8663073.711
630.000549316406,521853.646,8663102.168
620.226867675781,521894.758,8663130.625
624.389282226563,521935.870,8663159.081
632.704711914063,521976.983,8663187.538
636.884460449219,522018.095,8663215.995
650.099853515625,522059.207,8663244.452
652.221923828125,522073.092,8663286.875
647.120666503906,522072.220,8663336.867
647.856811523438,522071.347,8663386.859
646.3662109375,522067.193,8663436.390
656.367736816406,522054.222,8663484.678
666.014526367188,522041.250,8663532.966
667.397338867188,522028.279,8663581.254
679.861145019531,522015.307,8663629.542
688.162048339844,522002.336,8663677.830
692.304504394531,521982.740,8663722.213
688.028686523438,521946.773,8663756.946
693.222839355469,521910.806,8663791.679
681.528747558594,521874.839,8663826.412
682.455627441406,521838.872,8663861.145
685.622436523438,521802.905,8663895.878
690.062316894531,521766.938,8663930.611
694.01708984375,521744.315,8663971.914
699.915222167969,521738.919,8664021.622
703.572387695313,521733.524,8664071.330
